Allele,locus,EUR,EAS,AMR,SAS,AFR,Non-pop
KIR2DS3*00108,KIR2DS3,0.0,0.0,0.06818181818181818,0.036231884057971016,0.029411764705882353,0.0
KIR3DL1*0010112,KIR3DL1,0.0,0.0,0.0,0.003472222222222222,0.0,0.0
KIR2DS3*017,KIR2DS3,0.0,0.0,0.0,0.007246376811594203,0.0,0.0
KIR2DL1*0030258,KIR2DL1,0.0,0.0,0.0,0.0,0.004048582995951417,0.0
KIR3DL2*0020104,KIR3DL2,0.008379888268156424,0.0,0.006172839506172839,0.0025252525252525255,0.003663003663003663,0.0
KIR3DL1*0090103,KIR3DL1,0.013333333333333334,0.0,0.011194029850746268,0.006944444444444444,0.0,0.0
KIR2DL1*00303,KIR2DL1,0.0,0.0,0.017482517482517484,0.0,0.08502024291497975,0.0
KIR3DL1*0040202,KIR3DL1,0.0,0.0,0.0037313432835820895,0.003472222222222222,0.0,0.0
KIR2DL1*0040132,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR2DP1*0020118,KIR2DP1,0.0,0.0,0.03515625,0.0,0.002173913043478261,0.0
KIR2DL1*01102,KIR2DL1,0.0,0.0,0.01048951048951049,0.002890173410404624,0.032388663967611336,0.0
KIR2DL1*090,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR3DL3*0020202,KIR3DL3,0.03488372093023256,0.0027624309392265192,0.02258064516129032,0.013089005235602094,0.10344827586206896,0.07692307692307693
KIR2DL5B*00602,KIR2DL5B,0.0,0.0,0.0,0.0,0.015625,0.0
KIR3DL3*0250101,KIR3DL3,0.014534883720930232,0.008287292817679558,0.012903225806451613,0.002617801047120419,0.03065134099616858,0.0
KIR2DL1*096,KIR2DL1,0.003289473684210526,0.0,0.0,0.005780346820809248,0.0,0.0
KIR3DL2*140,KIR3DL2,0.008379888268156424,0.0,0.024691358024691357,0.0025252525252525255,0.003663003663003663,0.0
KIR3DP1*01502,KIR3DP1,0.0,0.009615384615384616,0.0,0.0,0.0,0.0
KIR2DP1*033,KIR2DP1,0.006756756756756757,0.0,0.0078125,0.0,0.002173913043478261,0.038461538461538464
KIR2DL2*0010103,KIR2DL2,0.0,0.0,0.009259259259259259,0.01020408163265306,0.015957446808510637,0.0
KIR3DP1*01004,KIR3DP1,0.0,0.019230769230769232,0.0,0.015384615384615385,0.0,0.0
KIR3DL3*00802,KIR3DL3,0.0029069767441860465,0.03867403314917127,0.08064516129032258,0.005235602094240838,0.007662835249042145,0.038461538461538464
KIR3DL2*121,KIR3DL2,0.008379888268156424,0.0,0.0,0.0025252525252525255,0.0,0.0
KIR2DL1*092,KIR2DL1,0.003289473684210526,0.0,0.0,0.005780346820809248,0.0,0.0
KIR2DL4*044,KIR2DL4,0.005952380952380952,0.011494252873563218,0.0,0.005649717514124294,0.0,0.0
KIR2DP1*00101,KIR2DP1,0.013513513513513514,0.0,0.01171875,0.018633540372670808,0.006521739130434782,0.0
KIR2DL5A*0050105,KIR2DL5A,0.0,0.021739130434782608,0.0,0.0,0.027777777777777776,0.0
KIR2DP1*0020121,KIR2DP1,0.0,0.0,0.00390625,0.003105590062111801,0.0,0.0
KIR2DL1*0030243,KIR2DL1,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DP1*0320101,KIR2DP1,0.010135135135135136,0.0,0.00390625,0.0,0.0,0.0
KIR2DS4*0010107,KIR2DS4,0.003355704697986577,0.05521472392638037,0.02962962962962963,0.013422818791946308,0.006048387096774193,0.0
KIR2DL4*0050107,KIR2DL4,0.02976190476190476,0.020114942528735632,0.023972602739726026,0.0480225988700565,0.015748031496062992,0.038461538461538464
KIR3DL1*153,KIR3DL1,0.01,0.0,0.0,0.0,0.0,0.0
KIR3DL1*171,KIR3DL1,0.006666666666666667,0.0031645569620253164,0.0,0.003472222222222222,0.0,0.0
KIR3DP1*045,KIR3DP1,0.00980392156862745,0.0,0.0,0.0,0.0,0.0
KIR2DL1*0020138,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR2DL5A*0230102,KIR2DL5A,0.027777777777777776,0.043478260869565216,0.03571428571428571,0.008620689655172414,0.027777777777777776,0.0
KIR2DP1*01603,KIR2DP1,0.0,0.0,0.0,0.003105590062111801,0.0,0.0
KIR2DL4*0080402,KIR2DL4,0.002976190476190476,0.0,0.0,0.0,0.0,0.0
KIR2DS4*010,KIR2DS4,0.1610738255033557,0.17177914110429449,0.13333333333333333,0.09731543624161074,0.08064516129032258,0.125
KIR3DL1*0150204,KIR3DL1,0.03333333333333333,0.17088607594936708,0.08208955223880597,0.09722222222222222,0.008032128514056224,0.0
KIR2DL1*041,KIR2DL1,0.0,0.0,0.0034965034965034965,0.011560693641618497,0.006072874493927126,0.0
KIR3DS1*0130128,KIR3DS1,0.010869565217391304,0.0,0.0,0.0,0.0,0.0
KIR3DL1*0040107,KIR3DL1,0.006666666666666667,0.0,0.0037313432835820895,0.0,0.002008032128514056,0.0
KIR3DL1*154,KIR3DL1,0.0033333333333333335,0.0,0.0,0.0,0.002008032128514056,0.0
KIR2DP1*0030106,KIR2DP1,0.02027027027027027,0.005813953488372093,0.01953125,0.012422360248447204,0.004347826086956522,0.0
KIR2DL5A*0010104,KIR2DL5A,0.0,0.0,0.0,0.008620689655172414,0.1111111111111111,0.0
KIR2DL1*0020124,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR2DL4*0010307,KIR2DL4,0.002976190476190476,0.0028735632183908046,0.00684931506849315,0.0,0.04133858267716536,0.0
KIR2DP1*0030107,KIR2DP1,0.0,0.00872093023255814,0.00390625,0.0,0.002173913043478261,0.0
KIR3DL1*1420102,KIR3DL1,0.0033333333333333335,0.0,0.0,0.0,0.002008032128514056,0.0
KIR3DL3*0090101,KIR3DL3,0.05232558139534884,0.04696132596685083,0.09032258064516129,0.060209424083769635,0.1206896551724138,0.15384615384615385
KIR3DL2*0030102,KIR3DL2,0.04748603351955307,0.0026455026455026454,0.021604938271604937,0.010101010101010102,0.02564102564102564,0.0
KIR2DS5*0270102,KIR2DS5,0.018518518518518517,0.015151515151515152,0.03333333333333333,0.045454545454545456,0.016666666666666666,0.0
KIR2DL5A*0010106,KIR2DL5A,0.05555555555555555,0.0,0.0,0.02586206896551724,0.0,0.0
KIR2DP1*0010402,KIR2DP1,0.0,0.0,0.0,0.0,0.002173913043478261,0.0
KIR2DS3*024,KIR2DS3,0.0,0.0,0.022727272727272728,0.007246376811594203,0.014705882352941176,0.0
KIR3DL2*01005,KIR3DL2,0.00558659217877095,0.018518518518518517,0.027777777777777776,0.0025252525252525255,0.0,0.0
KIR2DS2*018,KIR2DS2,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0
KIR2DL2*0010106,KIR2DL2,0.052083333333333336,0.016129032258064516,0.046296296296296294,0.08163265306122448,0.010638297872340425,0.0
KIR3DP1*058,KIR3DP1,0.00980392156862745,0.0,0.0,0.0,0.0,0.125
KIR2DL1*0020104,KIR2DL1,0.006578947368421052,0.0,0.0,0.002890173410404624,0.0,0.0
KIR3DP1*0030210,KIR3DP1,0.0,0.019230769230769232,0.011111111111111112,0.015384615384615385,0.0,0.0
KIR2DP1*010,KIR2DP1,0.006756756756756757,0.011627906976744186,0.00390625,0.012422360248447204,0.0891304347826087,0.0
KIR3DL2*0070109,KIR3DL2,0.00558659217877095,0.0026455026455026454,0.0,0.0,0.0018315018315018315,0.0
KIR2DP1*0010206,KIR2DP1,0.0033783783783783786,0.0,0.0,0.015527950310559006,0.002173913043478261,0.038461538461538464
KIR3DL3*0140204,KIR3DL3,0.0,0.0027624309392265192,0.0032258064516129032,0.005235602094240838,0.0038314176245210726,0.0
KIR3DL1*0060102,KIR3DL1,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0
KIR2DS5*0020116,KIR2DS5,0.07407407407407407,0.06060606060606061,0.016666666666666666,0.032467532467532464,0.016666666666666666,0.0
KIR2DL1*130,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR3DL1*174,KIR3DL1,0.006666666666666667,0.0,0.0,0.0,0.0,0.0
KIR3DP1*0270101,KIR3DP1,0.0,0.0,0.0,0.0,0.007575757575757576,0.0
KIR2DL4*0010203,KIR2DL4,0.03869047619047619,0.017241379310344827,0.02054794520547945,0.04519774011299435,0.001968503937007874,0.0
KIR3DL3*104,KIR3DL3,0.0029069767441860465,0.0,0.0,0.007853403141361256,0.0,0.0
KIR2DL5B*00205,KIR2DL5B,0.0,0.0,0.03333333333333333,0.012195121951219513,0.0625,0.0
KIR3DL1*0010117,KIR3DL1,0.0033333333333333335,0.0031645569620253164,0.0,0.010416666666666666,0.0,0.0
KIR3DL2*00205,KIR3DL2,0.002793296089385475,0.005291005291005291,0.0030864197530864196,0.0025252525252525255,0.0,0.038461538461538464
KIR2DP1*00108,KIR2DP1,0.0033783783783783786,0.005813953488372093,0.0078125,0.015527950310559006,0.03260869565217391,0.0
KIR3DL2*0070103,KIR3DL2,0.002793296089385475,0.0,0.0030864197530864196,0.0025252525252525255,0.005494505494505495,0.0
KIR3DP1*0060101,KIR3DP1,0.049019607843137254,0.038461538461538464,0.022222222222222223,0.023076923076923078,0.015151515151515152,0.0
KIR2DL5A*027,KIR2DL5A,0.08333333333333333,0.021739130434782608,0.14285714285714285,0.0603448275862069,0.027777777777777776,0.0
KIR3DL2*0020105,KIR3DL2,0.019553072625698324,0.12433862433862433,0.05555555555555555,0.06313131313131314,0.01098901098901099,0.0
KIR2DS2*0090101,KIR2DS2,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0
KIR2DL5B*0080101,KIR2DL5B,0.0,0.0,0.06666666666666667,0.012195121951219513,0.25,0.0
KIR3DP1*0320101,KIR3DP1,0.00980392156862745,0.0,0.011111111111111112,0.0,0.0,0.0
KIR2DS3*009,KIR2DS3,0.020833333333333332,0.0,0.045454545454545456,0.007246376811594203,0.014705882352941176,0.0
KIR2DL1*0030212,KIR2DL1,0.019736842105263157,0.0,0.0,0.0,0.0,0.0
KIR3DL1*053,KIR3DL1,0.0,0.0,0.0,0.0,0.002008032128514056,0.0
KIR2DL4*0010309,KIR2DL4,0.0,0.0,0.0,0.0,0.003937007874015748,0.0
KIR2DP1*0320102,KIR2DP1,0.0033783783783783786,0.0,0.0,0.003105590062111801,0.0,0.0
KIR3DL3*0090103,KIR3DL3,0.005813953488372093,0.0,0.0,0.007853403141361256,0.019157088122605363,0.0
KIR3DL1*0010114,KIR3DL1,0.0033333333333333335,0.0031645569620253164,0.0,0.003472222222222222,0.002008032128514056,0.0
KIR2DL1*0040117,KIR2DL1,0.0,0.002777777777777778,0.0,0.005780346820809248,0.0,0.0
KIR2DP1*0020116,KIR2DP1,0.0033783783783783786,0.0029069767441860465,0.0,0.0,0.0,0.0
KIR3DS1*055,KIR3DS1,0.06521739130434782,0.0196078431372549,0.0375,0.07333333333333333,0.020833333333333332,0.16666666666666666
KIR2DL3*0010114,KIR2DL3,0.024305555555555556,0.028901734104046242,0.047244094488188976,0.056451612903225805,0.009389671361502348,0.07692307692307693
KIR2DL1*0850103,KIR2DL1,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0
KIR2DL1*0030262,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.0,0.0
KIR2DL2*0010105,KIR2DL2,0.0,0.0,0.009259259259259259,0.015306122448979591,0.0425531914893617,0.0
KIR3DL2*0020114,KIR3DL2,0.002793296089385475,0.05555555555555555,0.009259259259259259,0.007575757575757576,0.0018315018315018315,0.038461538461538464
KIR3DL3*10701,KIR3DL3,0.0029069767441860465,0.0,0.0,0.0,0.0019157088122605363,0.0
KIR3DL1*0020202,KIR3DL1,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0
KIR2DL1*0031402,KIR2DL1,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DS5*0020119,KIR2DS5,0.0,0.0,0.0,0.006493506493506494,0.0,0.0
KIR3DL1*0050110,KIR3DL1,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0
KIR3DL3*102,KIR3DL3,0.0029069767441860465,0.0,0.0,0.005235602094240838,0.0,0.0
KIR3DL2*1220102,KIR3DL2,0.002793296089385475,0.0,0.0,0.0025252525252525255,0.0,0.0
KIR2DS3*020,KIR2DS3,0.041666666666666664,0.0,0.0,0.007246376811594203,0.07352941176470588,0.0
KIR2DL1*0030201,KIR2DL1,0.019736842105263157,0.05,0.02097902097902098,0.02023121387283237,0.02834008097165992,0.0
KIR3DL2*0020113,KIR3DL2,0.013966480446927373,0.164021164021164,0.06790123456790123,0.05303030303030303,0.005494505494505495,0.07692307692307693
KIR2DL4*050,KIR2DL4,0.002976190476190476,0.017241379310344827,0.030821917808219176,0.005649717514124294,0.007874015748031496,0.0
KIR3DL3*095,KIR3DL3,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0
KIR2DS2*0010124,KIR2DS2,0.05813953488372093,0.0,0.05102040816326531,0.04950495049504951,0.034722222222222224,0.0
KIR2DL1*116,KIR2DL1,0.0,0.005555555555555556,0.006993006993006993,0.014450867052023121,0.0020242914979757085,0.0
KIR3DL1*0040101,KIR3DL1,0.056666666666666664,0.0,0.022388059701492536,0.0,0.004016064257028112,0.0
KIR3DP1*0090101,KIR3DP1,0.029411764705882353,0.028846153846153848,0.022222222222222223,0.05384615384615385,0.030303030303030304,0.0
KIR3DL3*0040201,KIR3DL3,0.01744186046511628,0.04143646408839779,0.041935483870967745,0.015706806282722512,0.040229885057471264,0.0
KIR2DP1*0020113,KIR2DP1,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0
KIR2DL3*0010107,KIR2DL3,0.03819444444444445,0.057803468208092484,0.011811023622047244,0.04838709677419355,0.028169014084507043,0.038461538461538464
KIR2DS2*0010107,KIR2DS2,0.023255813953488372,0.07352941176470588,0.01020408163265306,0.01485148514851485,0.0,0.0
KIR2DL1*0030210,KIR2DL1,0.006578947368421052,0.0,0.0,0.0,0.01417004048582996,0.038461538461538464
KIR2DL1*0020116,KIR2DL1,0.003289473684210526,0.0,0.0,0.002890173410404624,0.0,0.0
KIR3DL2*0070105,KIR3DL2,0.0,0.0026455026455026454,0.0030864197530864196,0.005050505050505051,0.0,0.0
KIR3DL1*1750101,KIR3DL1,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0
KIR3DL1*0150220,KIR3DL1,0.0,0.0,0.0037313432835820895,0.003472222222222222,0.0,0.0
KIR3DL2*136,KIR3DL2,0.0,0.0,0.0,0.0,0.0018315018315018315,0.0
KIR2DL1*0080102,KIR2DL1,0.0,0.0,0.0,0.0,0.0,0.038461538461538464
KIR2DL1*0030263,KIR2DL1,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DL1*0030239,KIR2DL1,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0
KIR2DS3*0010301,KIR2DS3,0.25,0.19047619047619047,0.11363636363636363,0.21014492753623187,0.17647058823529413,0.16666666666666666
KIR3DS1*01310,KIR3DS1,0.010869565217391304,0.00980392156862745,0.0125,0.0,0.0,0.0
KIR2DP1*0020301,KIR2DP1,0.057432432432432436,0.0,0.015625,0.006211180124223602,0.006521739130434782,0.038461538461538464
KIR2DL3*0010113,KIR2DL3,0.006944444444444444,0.0,0.007874015748031496,0.008064516129032258,0.0,0.0
KIR3DS1*0130125,KIR3DS1,0.021739130434782608,0.00980392156862745,0.0,0.0,0.0,0.0
KIR3DL3*0030112,KIR3DL3,0.05813953488372093,0.019337016574585635,0.08387096774193549,0.15968586387434555,0.05938697318007663,0.07692307692307693
KIR3DL1*0150219,KIR3DL1,0.0033333333333333335,0.05379746835443038,0.033582089552238806,0.027777777777777776,0.006024096385542169,0.0
KIR3DL1*0290103,KIR3DL1,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0
KIR2DP1*0010208,KIR2DP1,0.0033783783783783786,0.0,0.0,0.0,0.0,0.0
KIR2DS3*0030101N,KIR2DS3,0.0,0.0,0.0,0.0,0.014705882352941176,0.0
KIR3DL1*0150223,KIR3DL1,0.0,0.0,0.0037313432835820895,0.0,0.0,0.0
KIR3DP1*048,KIR3DP1,0.00980392156862745,0.019230769230769232,0.0,0.007692307692307693,0.0,0.0
KIR2DS1*011,KIR2DS1,0.013513513513513514,0.0,0.012195121951219513,0.01282051282051282,0.06756756756756757,0.0
KIR2DL1*0930102,KIR2DL1,0.0,0.002777777777777778,0.0,0.0,0.0,0.0
KIR3DL3*0040202,KIR3DL3,0.00872093023255814,0.0,0.01935483870967742,0.010471204188481676,0.05363984674329502,0.038461538461538464
KIR3DL3*0070102,KIR3DL3,0.020348837209302327,0.0,0.016129032258064516,0.010471204188481676,0.0019157088122605363,0.038461538461538464
KIR3DL3*0020201,KIR3DL3,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0
KIR2DL1*0020127,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.004048582995951417,0.0
KIR3DP1*0030203,KIR3DP1,0.0,0.0,0.0,0.0,0.03787878787878788,0.0
KIR3DL3*0070104,KIR3DL3,0.0029069767441860465,0.0,0.0064516129032258064,0.007853403141361256,0.0038314176245210726,0.0
KIR3DP1*057,KIR3DP1,0.00980392156862745,0.019230769230769232,0.03333333333333333,0.007692307692307693,0.015151515151515152,0.0
KIR3DL2*131N,KIR3DL2,0.0,0.0026455026455026454,0.0030864197530864196,0.0025252525252525255,0.04395604395604396,0.0
KIR2DL1*0910102,KIR2DL1,0.0,0.0,0.0034965034965034965,0.0,0.008097165991902834,0.0
KIR3DL1*0070104,KIR3DL1,0.0033333333333333335,0.05063291139240506,0.0,0.006944444444444444,0.012048192771084338,0.0
KIR2DS3*0010316,KIR2DS3,0.020833333333333332,0.0,0.0,0.014492753623188406,0.04411764705882353,0.0
KIR2DS3*019,KIR2DS3,0.0,0.023809523809523808,0.0,0.0,0.014705882352941176,0.0
KIR3DP1*060,KIR3DP1,0.0,0.0,0.0,0.007692307692307693,0.007575757575757576,0.0
KIR2DL1*0020126,KIR2DL1,0.006578947368421052,0.0,0.0,0.0,0.0,0.0
KIR2DL1*0030255,KIR2DL1,0.0,0.0,0.02097902097902098,0.0,0.0,0.0
KIR2DS5*010,KIR2DS5,0.0,0.015151515151515152,0.06666666666666667,0.006493506493506494,0.10833333333333334,0.0
KIR3DP1*023,KIR3DP1,0.00980392156862745,0.0,0.011111111111111112,0.0,0.015151515151515152,0.0
KIR2DS1*010,KIR2DS1,0.04054054054054054,0.09375,0.04878048780487805,0.07692307692307693,0.02702702702702703,0.0
KIR3DL1*0050113,KIR3DL1,0.0033333333333333335,0.0,0.0037313432835820895,0.0,0.004016064257028112,0.0
KIR2DS3*0210102,KIR2DS3,0.020833333333333332,0.023809523809523808,0.0,0.014492753623188406,0.029411764705882353,0.0
KIR2DL1*0850102,KIR2DL1,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0
KIR2DS3*0011202,KIR2DS3,0.0,0.0,0.022727272727272728,0.014492753623188406,0.029411764705882353,0.0
KIR2DL4*0080108,KIR2DL4,0.0,0.0,0.0,0.002824858757062147,0.0,0.0
KIR2DS3*0011302,KIR2DS3,0.0,0.023809523809523808,0.0,0.007246376811594203,0.0,0.0
KIR2DS3*0220101,KIR2DS3,0.0,0.023809523809523808,0.022727272727272728,0.021739130434782608,0.029411764705882353,0.0
KIR2DL4*0080401,KIR2DL4,0.0,0.0,0.0,0.002824858757062147,0.0,0.0
KIR2DL1*0370101,KIR2DL1,0.009868421052631578,0.0,0.0,0.0,0.0,0.0
KIR2DS5*0020130,KIR2DS5,0.018518518518518517,0.015151515151515152,0.0,0.0,0.0,0.0
KIR3DL1*145,KIR3DL1,0.0,0.0,0.0037313432835820895,0.003472222222222222,0.0,0.0
KIR3DP1*0610101,KIR3DP1,0.00980392156862745,0.0,0.011111111111111112,0.007692307692307693,0.0,0.0
KIR2DL1*0030206,KIR2DL1,0.013157894736842105,0.0,0.013986013986013986,0.0,0.004048582995951417,0.038461538461538464
KIR2DL3*0010109,KIR2DL3,0.11805555555555555,0.13583815028901733,0.13385826771653545,0.10887096774193548,0.1596244131455399,0.11538461538461539
KIR3DP1*064,KIR3DP1,0.0,0.009615384615384616,0.0,0.0,0.007575757575757576,0.0
KIR2DS5*0230102,KIR2DS5,0.0,0.0,0.0,0.01948051948051948,0.0,0.0
KIR2DL1*0030249,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR2DL4*0050104,KIR2DL4,0.0,0.0,0.0,0.0,0.021653543307086614,0.0
KIR2DL1*00702,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
KIR2DL5A*00103,KIR2DL5A,0.027777777777777776,0.0,0.07142857142857142,0.04310344827586207,0.08333333333333333,0.0
KIR2DL1*0020111,KIR2DL1,0.013157894736842105,0.0,0.0034965034965034965,0.0,0.004048582995951417,0.0
KIR2DL1*01201,KIR2DL1,0.0,0.002777777777777778,0.006993006993006993,0.002890173410404624,0.008097165991902834,0.0
KIR3DS1*126,KIR3DS1,0.0,0.00980392156862745,0.0125,0.013333333333333334,0.020833333333333332,0.0
KIR3DP1*087,KIR3DP1,0.00980392156862745,0.019230769230769232,0.0,0.015384615384615385,0.0,0.0
KIR3DL1*0070101,KIR3DL1,0.03,0.022151898734177215,0.011194029850746268,0.020833333333333332,0.04216867469879518,0.041666666666666664
KIR2DS5*0020128,KIR2DS5,0.0,0.015151515151515152,0.0,0.0,0.0,0.0
KIR3DL1*0020102,KIR3DL1,0.0,0.0,0.0037313432835820895,0.003472222222222222,0.002008032128514056,0.0
KIR3DP1*0320102,KIR3DP1,0.0,0.0,0.0,0.007692307692307693,0.0,0.0
KIR2DL4*054,KIR2DL4,0.002976190476190476,0.017241379310344827,0.00684931506849315,0.00847457627118644,0.007874015748031496,0.038461538461538464
KIR2DP1*0250101,KIR2DP1,0.0,0.0,0.00390625,0.0,0.0,0.0
KIR3DL2*0070114,KIR3DL2,0.0111731843575419,0.0,0.009259259259259259,0.010101010101010102,0.003663003663003663,0.0
KIR2DL3*00110,KIR2DL3,0.013888888888888888,0.04046242774566474,0.027559055118110236,0.020161290322580645,0.03051643192488263,0.0
KIR3DL1*0010105,KIR3DL1,0.013333333333333334,0.00949367088607595,0.0,0.006944444444444444,0.002008032128514056,0.0
KIR2DS4*0010108,KIR2DS4,0.006711409395973154,0.006134969325153374,0.014814814814814815,0.013422818791946308,0.1028225806451613,0.0
KIR3DS1*0130126,KIR3DS1,0.010869565217391304,0.0,0.0,0.013333333333333334,0.020833333333333332,0.0
KIR2DL1*0040109,KIR2DL1,0.013157894736842105,0.0,0.006993006993006993,0.002890173410404624,0.018218623481781375,0.0
KIR3DL3*0140201,KIR3DL3,0.0,0.0,0.0032258064516129032,0.002617801047120419,0.0,0.0
KIR3DL3*0060103,KIR3DL3,0.0,0.0027624309392265192,0.0,0.002617801047120419,0.0,0.038461538461538464
KIR3DL2*0090101,KIR3DL2,0.00558659217877095,0.0,0.012345679012345678,0.017676767676767676,0.01282051282051282,0.038461538461538464
KIR2DL1*0030237,KIR2DL1,0.023026315789473683,0.03333333333333333,0.027972027972027972,0.011560693641618497,0.020242914979757085,0.038461538461538464
KIR2DL1*0450102N,KIR2DL1,0.013157894736842105,0.005555555555555556,0.006993006993006993,0.008670520231213872,0.0020242914979757085,0.0
KIR3DL1*0250103,KIR3DL1,0.0,0.0,0.0,0.0,0.014056224899598393,0.0
KIR2DL4*00604,KIR2DL4,0.002976190476190476,0.0028735632183908046,0.0,0.002824858757062147,0.0,0.0
KIR3DL1*0080102,KIR3DL1,0.0033333333333333335,0.0031645569620253164,0.0037313432835820895,0.006944444444444444,0.002008032128514056,0.0
KIR3DL1*0050109,KIR3DL1,0.01,0.0031645569620253164,0.011194029850746268,0.003472222222222222,0.0,0.0
KIR2DL1*0020103,KIR2DL1,0.01644736842105263,0.0,0.01048951048951049,0.0,0.0,0.0
KIR3DL2*0090102,KIR3DL2,0.025139664804469275,0.0026455026455026454,0.015432098765432098,0.030303030303030304,0.007326007326007326,0.038461538461538464
KIR2DL1*0040111,KIR2DL1,0.003289473684210526,0.0,0.0034965034965034965,0.0,0.0,0.0
KIR2DL3*006,KIR2DL3,0.03125,0.011560693641618497,0.015748031496062992,0.028225806451612902,0.07276995305164319,0.07692307692307693
KIR3DS1*0130127,KIR3DS1,0.20652173913043478,0.049019607843137254,0.1375,0.16,0.08333333333333333,0.0
KIR2DL1*0510101,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0020242914979757085,0.0
KIR2DL1*0030291,KIR2DL1,0.003289473684210526,0.0,0.0,0.0,0.004048582995951417,0.0
KIR2DP1*0030101,KIR2DP1,0.013513513513513514,0.0,0.00390625,0.0,0.002173913043478261,0.0
KIR2DS5*0020121,KIR2DS5,0.0,0.0,0.0,0.006493506493506494,0.0,0.0
KIR3DP1*024,KIR3DP1,0.0,0.0,0.0,0.0,0.015151515151515152,0.0
KIR2DS3*0020107,KIR2DS3,0.020833333333333332,0.0,0.0,0.007246376811594203,0.0,0.0
KIR3DL1*152,KIR3DL1,0.0,0.006329113924050633,0.0,0.003472222222222222,0.0,0.0
KIR3DP1*00311,KIR3DP1,0.00980392156862745,0.009615384615384616,0.0,0.0,0.0,0.0
KIR3DL3*0140206,KIR3DL3,0.01744186046511628,0.0,0.0064516129032258064,0.007853403141361256,0.01532567049808429,0.038461538461538464
KIR3DS1*0130116,KIR3DS1,0.010869565217391304,0.0,0.0,0.013333333333333334,0.020833333333333332,0.0
KIR3DL2*145,KIR3DL2,0.0,0.0,0.0,0.0,0.0018315018315018315,0.0
KIR2DS3*0010318,KIR2DS3,0.0,0.0,0.0,0.0,0.014705882352941176,0.0
KIR2DS3*0010313,KIR2DS3,0.020833333333333332,0.023809523809523808,0.13636363636363635,0.06521739130434782,0.014705882352941176,0.0
KIR2DL1*0640101,KIR2DL1,0.003289473684210526,0.0,0.0,0.005780346820809248,0.0,0.0
KIR2DS2*0200102,KIR2DS2,0.046511627906976744,0.014705882352941176,0.061224489795918366,0.019801980198019802,0.006944444444444444,0.125
KIR2DS5*0210102,KIR2DS5,0.018518518518518517,0.030303030303030304,0.016666666666666666,0.006493506493506494,0.008333333333333333,0.0
KIR3DL2*126,KIR3DL2,0.0,0.0026455026455026454,0.0,0.0,0.0,0.0
KIR2DL1*0030246,KIR2DL1,0.0,0.005555555555555556,0.0,0.002890173410404624,0.0020242914979757085,0.0
KIR2DL3*0010105,KIR2DL3,0.006944444444444444,0.0,0.015748031496062992,0.008064516129032258,0.002347417840375587,0.0
KIR2DS5*0020103,KIR2DS5,0.018518518518518517,0.0,0.016666666666666666,0.032467532467532464,0.0,0.0
KIR3DL3*0010202,KIR3DL3,0.011627906976744186,0.013812154696132596,0.00967741935483871,0.013089005235602094,0.0019157088122605363,0.0
KIR3DP1*0010102,KIR3DP1,0.0392156862745098,0.038461538461538464,0.06666666666666667,0.06923076923076923,0.030303030303030304,0.25
KIR3DL3*0010102,KIR3DL3,0.01744186046511628,0.0,0.02258064516129032,0.013089005235602094,0.007662835249042145,0.07692307692307693
KIR3DL1*0040702,KIR3DL1,0.0033333333333333335,0.0,0.0,0.0,0.004016064257028112,0.0
KIR2DP1*0020107,KIR2DP1,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0
KIR2DL5A*028,KIR2DL5A,0.0,0.021739130434782608,0.03571428571428571,0.008620689655172414,0.0,0.0
KIR3DL1*022,KIR3DL1,0.0,0.0,0.0037313432835820895,0.003472222222222222,0.060240963855421686,0.0
KIR2DL1*0030226,KIR2DL1,0.0,0.0,0.0,0.002890173410404624,0.0,0.0
