gene1,gene2,D,Wn,hap_num,sample_num,Wab,min_w
IGLV1-51,HLA-DRB4,0.168411982957918,0.15736824407404,44,778,0.0576073763456417,0.0576073763456417
HLA-DRB4,IGLV10-54,0.117670655122067,0.197510866196424,80,763,0.167757997445333,0.089162360320272
IGLV10-54,HLA-DRB4,0.117670655122067,0.197510866196424,80,763,0.089162360320272,0.089162360320272
HLA-DRB4,IGLV11-55,0.139131113358841,0.203528798599321,46,758,0.203528798599319,0.0574820363264204
IGLV11-55,HLA-DRB4,0.139131113358841,0.203528798599321,46,758,0.0574820363264204,0.0574820363264204
HLA-DRB4,IGLV2-14,0.115631259248703,0.239051036099732,60,589,0.205697415332864,0.0720318831184945
IGLV2-14,HLA-DRB4,0.115631259248703,0.239051036099732,60,589,0.0720318831184945,0.0720318831184945
HLA-DRB4,IGLV2-18,0.101797080980934,0.159179145960021,43,636,0.159179145960018,0.0260245987607351
IGLV2-18,HLA-DRB4,0.101797080980934,0.159179145960021,43,636,0.0260245987607351,0.0260245987607351
HLA-DRB4,IGLV2-23,0.0961602152537399,0.22651613382413,55,613,0.188181466350909,0.0496891688167276
IGLV2-23,HLA-DRB4,0.0961602152537399,0.22651613382413,55,613,0.0496891688167276,0.0496891688167276
HLA-DRB4,IGLV2-34,0.136494139446481,0.179425703414032,41,695,0.179425703414032,0.048389536850307
IGLV2-34,HLA-DRB4,0.136494139446481,0.179425703414032,41,695,0.048389536850307,0.048389536850307
HLA-DRB4,IGLV2-5,0.174273057264703,0.22537167194515,40,527,0.225371671945153,0.0638073036748943
IGLV2-5,HLA-DRB4,0.174273057264703,0.22537167194515,40,527,0.0638073036748943,0.0638073036748943
HLA-DRB4,IGLV2-8,0.588462014109107,0.0767021826027603,30,544,0.0761301137047109,0.0416995956861637
IGLV2-8,HLA-DRB4,0.588462014109107,0.0767021826027603,30,544,0.0416995956861637,0.0416995956861637
HLA-DRB4,IGLV3-10,0.341902049383323,0.202440990224083,36,519,0.202440990224084,0.0510078085786573
IGLV3-10,HLA-DRB4,0.341902049383323,0.202440990224083,36,519,0.0510078085786573,0.0510078085786573
HLA-DRB4,IGLV3-12,0.0468222449482427,0.133488503651903,45,586,0.133488503651902,0.0125756469249238
IGLV3-12,HLA-DRB4,0.0468222449482427,0.133488503651903,45,586,0.0125756469249238,0.0125756469249238
HLA-DRB4,IGLV3-13,0.129587603288214,0.219388744012721,40,563,0.21938874401272,0.0437150168791266
IGLV3-13,HLA-DRB4,0.129587603288214,0.219388744012721,40,563,0.0437150168791266,0.0437150168791266
HLA-DRB4,IGLV3-19,0.371106690713036,0.246431992357804,35,576,0.246431992357804,0.0406650832625741
IGLV3-19,HLA-DRB4,0.371106690713036,0.246431992357804,35,576,0.0406650832625741,0.0406650832625741
HLA-DRB4,IGLV3-21,0.0734367385733373,0.137773675712764,59,597,0.162443099701553,0.0363526144730892
IGLV3-21,HLA-DRB4,0.0734367385733373,0.137773675712764,59,597,0.0363526144730892,0.0363526144730892
HLA-DRB4,IGLV3-25,0.236650813394219,0.0943749899610661,32,625,0.0943749899611132,0.0321152539786973
IGLV3-25,HLA-DRB4,0.236650813394219,0.0943749899610661,32,625,0.0321152539786973,0.0321152539786973
HLA-DRB4,IGLV4-60,0.186852249151955,0.143899806807065,41,782,0.143899806807063,0.0330211073000303
IGLV4-60,HLA-DRB4,0.186852249151955,0.143899806807065,41,782,0.0330211073000303,0.0330211073000303
HLA-DRB4,IGLV5-37,0.150101638989235,0.21014036707022,53,689,0.171953979632249,0.07385065470632
IGLV5-37,HLA-DRB4,0.150101638989235,0.21014036707022,53,689,0.07385065470632,0.07385065470632
HLA-DRB4,IGLV5-45,0.125529033550646,0.152576600784887,69,749,0.178909281481645,0.0922793256625772
IGLV5-45,HLA-DRB4,0.125529033550646,0.152576600784887,69,749,0.0922793256625772,0.0922793256625772
HLA-DRB4,IGLV5-48,0.145378811319611,0.172116315803696,41,744,0.172116315803698,0.0501808110555492
IGLV5-48,HLA-DRB4,0.145378811319611,0.172116315803696,41,744,0.0501808110555492,0.0501808110555492
HLA-DRB4,IGLV6-57,0.137293162341947,0.175794438969363,71,757,0.178948697878259,0.0882858463011015
IGLV6-57,HLA-DRB4,0.137293162341947,0.175794438969363,71,757,0.0882858463011015,0.0882858463011015
HLA-DRB4,IGLV7-46,0.0967743936058109,0.149273071147097,58,721,0.161116194078359,0.0584373479582234
IGLV7-46,HLA-DRB4,0.0967743936058109,0.149273071147097,58,721,0.0584373479582234,0.0584373479582234
HLA-DRB4,IGLV8-61,0.107067732208744,0.16680538861582,48,797,0.166805388615816,0.0387838555466881
IGLV8-61,HLA-DRB4,0.107067732208744,0.16680538861582,48,797,0.0387838555466881,0.0387838555466881
HLA-DRB4,NAT2,0.204772393835911,0.216617224018115,148,507,0.195878338233679,0.195878338233679
NAT2,HLA-DRB4,0.204772393835911,0.216617224018115,148,507,0.202756112601625,0.195878338233679
HLA-DRB4,NUDT15,0.173616764394706,0.198692859557823,117,515,0.21353179776818,0.164987596281848
NUDT15,HLA-DRB4,0.173616764394706,0.198692859557823,117,515,0.164987596281848,0.164987596281848
HLA-DRB4,SLCO1B1,0.281220966222891,0.266480928605036,221,517,0.191656909131879,0.191656909131879
SLCO1B1,HLA-DRB4,0.281220966222891,0.266480928605036,221,517,0.246101952470963,0.191656909131879
HLA-DRB4,TRAJ13,0.12320127512123,0.171035664082207,46,807,0.171035664082203,0.032153850302192
TRAJ13,HLA-DRB4,0.12320127512123,0.171035664082207,46,807,0.032153850302192,0.032153850302192
HLA-DRB4,TRAJ16,0.130780207412755,0.17260876158724,46,819,0.172608761587243,0.0338501179691563
TRAJ16,HLA-DRB4,0.130780207412755,0.17260876158724,46,819,0.0338501179691563,0.0338501179691563
HLA-DRB4,TRAJ24,0.150285991184062,0.172571855011941,46,800,0.172571855011939,0.0504050728119359
TRAJ24,HLA-DRB4,0.150285991184062,0.172571855011941,46,800,0.0504050728119359,0.0504050728119359
HLA-DRB4,TRAJ32,0.311117467758764,0.211534310214068,40,780,0.211534310214059,0.0376726048223908
TRAJ32,HLA-DRB4,0.311117467758764,0.211534310214068,40,780,0.0376726048223908,0.0376726048223908
HLA-DRB4,TRAJ37,0.132375958446317,0.202560562005719,49,822,0.202560562005719,0.04548929149098
TRAJ37,HLA-DRB4,0.132375958446317,0.202560562005719,49,822,0.04548929149098,0.04548929149098
HLA-DRB4,TRAJ47,0.0638049084498602,0.146941991884027,44,759,0.146941991884026,0.0192989351668348
TRAJ47,HLA-DRB4,0.0638049084498602,0.146941991884027,44,759,0.0192989351668348,0.0192989351668348
HLA-DRB4,TRAJ8,0.0875041215195439,0.149600468964283,47,820,0.149600468964286,0.0194864169641562
TRAJ8,HLA-DRB4,0.0875041215195439,0.149600468964283,47,820,0.0194864169641562,0.0194864169641562
HLA-DRB4,TRAV1-1,0.11487611310051,0.161606186893645,47,822,0.161606186893647,0.0457456286773
TRAV1-1,HLA-DRB4,0.11487611310051,0.161606186893645,47,822,0.0457456286773,0.0457456286773
HLA-DRB4,TRAV1-2,0.0789378725038038,0.159843514285455,48,820,0.159843514285455,0.0187937460249468
TRAV1-2,HLA-DRB4,0.0789378725038038,0.159843514285455,48,820,0.0187937460249468,0.0187937460249468
HLA-DRB4,TRAV10,0.133951171740213,0.153407552678451,45,825,0.153407552678456,0.0226503357494673
TRAV10,HLA-DRB4,0.133951171740213,0.153407552678451,45,825,0.0226503357494673,0.0226503357494673
HLA-DRB4,TRAV12-2,0.0913567517176031,0.158295413043248,59,824,0.156325482326274,0.0480385366641619
TRAV12-2,HLA-DRB4,0.0913567517176031,0.158295413043248,59,824,0.0480385366641619,0.0480385366641619
HLA-DRB4,TRAV13-1,0.0755967702442697,0.157212160568833,48,833,0.157212160568835,0.0258470503553701
TRAV13-1,HLA-DRB4,0.0755967702442697,0.157212160568833,48,833,0.0258470503553701,0.0258470503553701
HLA-DRB4,TRAV20,0.279455924964435,0.270126573777369,39,820,0.270126573777361,0.0276508804921683
TRAV20,HLA-DRB4,0.279455924964435,0.270126573777369,39,820,0.0276508804921683,0.0276508804921683
HLA-DRB4,TRAV21,0.118671058675514,0.174179398444456,46,855,0.174179398444455,0.0502849242617795
TRAV21,HLA-DRB4,0.118671058675514,0.174179398444456,46,855,0.0502849242617795,0.0502849242617795
HLA-DRB4,TRAV26-1,0.0811469939897297,0.134101362933754,44,855,0.134101362933754,0.027267658093405
TRAV26-1,HLA-DRB4,0.0811469939897297,0.134101362933754,44,855,0.027267658093405,0.027267658093405
HLA-DRB4,TRAV26-2,0.999934484022876,0.0888020164814766,31,844,0.088802016481555,0.0273728869489759
TRAV26-2,HLA-DRB4,0.999934484022876,0.0888020164814766,31,844,0.0273728869489759,0.0273728869489759
HLA-DRB4,TRAV27,0.240036913632416,0.219784773958282,45,843,0.219784773958289,0.0574539638764761
TRAV27,HLA-DRB4,0.240036913632416,0.219784773958282,45,843,0.0574539638764761,0.0574539638764761
HLA-DRB4,TRAV30,0.118247829651629,0.181246061376993,49,817,0.181246061376994,0.0406838032790375
TRAV30,HLA-DRB4,0.118247829651629,0.181246061376993,49,817,0.0406838032790375,0.0406838032790375
HLA-DRB4,TRAV35,0.124313213530095,0.163085441330938,54,852,0.146004518566837,0.0472540083666344
TRAV35,HLA-DRB4,0.124313213530095,0.163085441330938,54,852,0.0472540083666344,0.0472540083666344
HLA-DRB4,TRAV38-1,0.12327841636223,0.184423372761169,47,854,0.184423372761169,0.0443681886094313
TRAV38-1,HLA-DRB4,0.12327841636223,0.184423372761169,47,854,0.0443681886094313,0.0443681886094313
HLA-DRB4,TRAV6,0.0884380862230244,0.133774345862729,83,826,0.152786767421046,0.0603421252458087
TRAV6,HLA-DRB4,0.0884380862230244,0.133774345862729,83,826,0.0603421252458087,0.0603421252458087
HLA-DRB4,TRAV8-2,0.0751797876243899,0.157784123595611,44,817,0.157784123595611,0.0225272443057597
TRAV8-2,HLA-DRB4,0.0751797876243899,0.157784123595611,44,817,0.0225272443057597,0.0225272443057597
HLA-DRB4,TRAV8-3,0.0865237360026893,0.147073926266281,49,829,0.14707392626628,0.03503236515506
TRAV8-3,HLA-DRB4,0.0865237360026893,0.147073926266281,49,829,0.03503236515506,0.03503236515506
HLA-DRB4,TRAV8-4,0.0773615754503824,0.112594588412566,47,813,0.153127725096741,0.0364690936094034
TRAV8-4,HLA-DRB4,0.0773615754503824,0.112594588412566,47,813,0.0364690936094034,0.0364690936094034
HLA-DRB4,TRAV8-6,0.110918788577665,0.154124921209437,48,835,0.154124921209437,0.0472788244018984
TRAV8-6,HLA-DRB4,0.110918788577665,0.154124921209437,48,835,0.0472788244018984,0.0472788244018984
HLA-DRB4,TRAV8-7,0.0932688992232847,0.18251032549442,44,837,0.182510325494421,0.0287696735444475
TRAV8-7,HLA-DRB4,0.0932688992232847,0.18251032549442,44,837,0.0287696735444475,0.0287696735444475
HLA-DRB4,TRAV9-2,0.0731902871251591,0.127699192523673,59,841,0.140953610491969,0.0493422135500709
TRAV9-2,HLA-DRB4,0.0731902871251591,0.127699192523673,59,841,0.0493422135500709,0.0493422135500709
HLA-DRB4,TRBJ1-6,0.133674469915246,0.181030598919668,46,756,0.181030598919668,0.0584470499044892
TRBJ1-6,HLA-DRB4,0.133674469915246,0.181030598919668,46,756,0.0584470499044892,0.0584470499044892
HLA-DRB4,TRBJ2-7,0.202745970403011,0.165866017242075,39,781,0.165866017242067,0.0478129172848763
TRBJ2-7,HLA-DRB4,0.202745970403011,0.165866017242075,39,781,0.0478129172848763,0.0478129172848763
HLA-DRB4,TRBV10-1,0.0601453964632412,0.175610648737183,45,796,0.175610648737183,0.0163771205781938
TRBV10-1,HLA-DRB4,0.0601453964632412,0.175610648737183,45,796,0.0163771205781938,0.0163771205781938
HLA-DRB4,TRBV10-2,0.169758293652381,0.184174232410405,44,818,0.184174232410402,0.0361865863282801
TRBV10-2,HLA-DRB4,0.169758293652381,0.184174232410405,44,818,0.0361865863282801,0.0361865863282801
HLA-DRB4,TRBV10-3,0.141219381745873,0.159367123191794,68,795,0.17926368531472,0.076347576920505
TRBV10-3,HLA-DRB4,0.141219381745873,0.159367123191794,68,795,0.076347576920505,0.076347576920505
HLA-DRB4,TRBV11-2,0.0827627063445814,0.148523804912092,47,800,0.14852380491209,0.0261086963116043
TRBV11-2,HLA-DRB4,0.0827627063445814,0.148523804912092,47,800,0.0261086963116043,0.0261086963116043
HLA-DRB4,TRBV11-3,0.100213958100381,0.133453766100596,43,782,0.133453766100591,0.0235167434394528
TRBV11-3,HLA-DRB4,0.100213958100381,0.133453766100596,43,782,0.0235167434394528,0.0235167434394528
HLA-DRB4,TRBV14,0.165386363746998,0.16817724368098,44,804,0.168177243680987,0.0405687381232749
TRBV14,HLA-DRB4,0.165386363746998,0.16817724368098,44,804,0.0405687381232749,0.0405687381232749
HLA-DRB4,TRBV15,0.227900713927897,0.217767420312239,42,806,0.217767420312248,0.053608678464952
TRBV15,HLA-DRB4,0.227900713927897,0.217767420312239,42,806,0.053608678464952,0.053608678464952
HLA-DRB4,TRBV16,0.25573742411681,0.244945979244207,46,792,0.244945979244211,0.0721202209363022
TRBV16,HLA-DRB4,0.25573742411681,0.244945979244207,46,792,0.0721202209363022,0.0721202209363022
HLA-DRB4,TRBV17,0.100388276603168,0.142139224039705,47,810,0.142139224039706,0.031952074178516
TRBV17,HLA-DRB4,0.100388276603168,0.142139224039705,47,810,0.031952074178516,0.031952074178516
HLA-DRB4,TRBV19,0.427885557073238,0.239029935110413,39,802,0.239029935110389,0.0437673730705599
TRBV19,HLA-DRB4,0.427885557073238,0.239029935110413,39,802,0.0437673730705599,0.0437673730705599
HLA-DRB4,TRBV20-1,0.101157014908634,0.162988938687235,62,805,0.165465135899596,0.0507153370820857
TRBV20-1,HLA-DRB4,0.101157014908634,0.162988938687235,62,805,0.0507153370820857,0.0507153370820857
HLA-DRB4,TRBV21-1,0.123799610717997,0.153716247523997,50,788,0.153716247523999,0.0360216468154787
TRBV21-1,HLA-DRB4,0.123799610717997,0.153716247523997,50,788,0.0360216468154787,0.0360216468154787
HLA-DRB4,TRBV24-1,0.140889193493026,0.163515642268574,48,779,0.163515642268574,0.0455985079712665
TRBV24-1,HLA-DRB4,0.140889193493026,0.163515642268574,48,779,0.0455985079712665,0.0455985079712665
HLA-DRB4,TRBV2,0.322440210552659,0.292126878079797,40,824,0.292126878079797,0.0308006969862097
TRBV2,HLA-DRB4,0.322440210552659,0.292126878079797,40,824,0.0308006969862097,0.0308006969862097
HLA-DRB4,TRBV30,0.136852846510995,0.180626362716473,79,808,0.169045081403906,0.090868462113719
TRBV30,HLA-DRB4,0.136852846510995,0.180626362716473,79,808,0.090868462113719,0.090868462113719
HLA-DRB4,TRBV5-3,0.165117698477309,0.222129369731948,44,798,0.22212936973195,0.0377070677079863
TRBV5-3,HLA-DRB4,0.165117698477309,0.222129369731948,44,798,0.0377070677079863,0.0377070677079863
HLA-DRB4,TRBV5-5,0.0735101806625193,0.154348437508955,47,808,0.154348437508956,0.0275629678009059
TRBV5-5,HLA-DRB4,0.0735101806625193,0.154348437508955,47,808,0.0275629678009059,0.0275629678009059
HLA-DRB4,TRBV6-4,0.163513115675651,0.216581794697462,44,798,0.216581794697463,0.0371304322156658
TRBV6-4,HLA-DRB4,0.163513115675651,0.216581794697462,44,798,0.0371304322156658,0.0371304322156658
HLA-DRB4,TRBV6-6,0.112902826080303,0.315197499203076,60,798,0.148541405877372,0.0607842825062134
TRBV6-6,HLA-DRB4,0.112902826080303,0.315197499203076,60,798,0.0607842825062134,0.0607842825062134
HLA-DRB4,TRBV7-2,0.0962547585224077,0.154984301137851,49,810,0.15498430113785,0.0379001314135198
TRBV7-2,HLA-DRB4,0.0962547585224077,0.154984301137851,49,810,0.0379001314135198,0.0379001314135198
HLA-DRB4,TRBV7-3,0.146514387411311,0.199392864392431,57,759,0.198985039504292,0.0587930353750128
TRBV7-3,HLA-DRB4,0.146514387411311,0.199392864392431,57,759,0.0587930353750128,0.0587930353750128
HLA-DRB4,TRBV7-6,0.95261911331868,0.0403298248433646,31,821,0.0403298248444205,0.0211099687941044
TRBV7-6,HLA-DRB4,0.95261911331868,0.0403298248433646,31,821,0.0211099687941044,0.0211099687941044
HLA-DRB4,TRBV7-9,0.113970493360974,0.164869962160781,46,760,0.164869962160779,0.0394274335065803
TRBV7-9,HLA-DRB4,0.113970493360974,0.164869962160781,46,760,0.0394274335065803,0.0394274335065803
HLA-DRB4,TRBV9,0.143418369371253,0.224106841366401,46,794,0.2241068413664,0.0381252294979968
TRBV9,HLA-DRB4,0.143418369371253,0.224106841366401,46,794,0.0381252294979968,0.0381252294979968
HLA-DRB4,TRDV2,0.104198238784078,0.149916240981447,64,823,0.153453137261623,0.0519390938850522
TRDV2,HLA-DRB4,0.104198238784078,0.149916240981447,64,823,0.0519390938850522,0.0519390938850522
HLA-DRB4,TRDV3,0.119676413199079,0.154824466450049,48,835,0.154824466450048,0.0206461140000824
TRDV3,HLA-DRB4,0.119676413199079,0.154824466450049,48,835,0.0206461140000824,0.0206461140000824
HLA-DRB4,TRGJ1,0.108221966856391,0.17830180652035,46,808,0.178301806520349,0.0451281537515396
TRGJ1,HLA-DRB4,0.108221966856391,0.17830180652035,46,808,0.0451281537515396,0.0451281537515396
HLA-DRB4,TRGV10,1.00000000000003,0.0565883851959465,30,811,0.0565883851973488,0.0252992309860229
TRGV10,HLA-DRB4,1.00000000000003,0.0565883851959465,30,811,0.0252992309860229,0.0252992309860229
HLA-DRB4,TRGV2,0.0933188294676941,0.162310783178597,58,774,0.159319424073212,0.0441880314754901
TRGV2,HLA-DRB4,0.0933188294676941,0.162310783178597,58,774,0.0441880314754901,0.0441880314754901
HLA-DRB4,TRGV3,0.181981814507645,0.0891404523808861,34,713,0.0891404523809055,0.029144335375114
TRGV3,HLA-DRB4,0.181981814507645,0.0891404523808861,34,713,0.029144335375114,0.029144335375114
HLA-DRB4,TRGV4,0.138973258141558,0.203752513834161,43,503,0.203752513834161,0.0572077378405322
TRGV4,HLA-DRB4,0.138973258141558,0.203752513834161,43,503,0.0572077378405322,0.0572077378405322
HLA-DRB4,TRGV9,0.254044461084136,0.163437011933077,38,817,0.163437011933091,0.0322987436244481
TRGV9,HLA-DRB4,0.254044461084136,0.163437011933077,38,817,0.0322987436244481,0.0322987436244481
HLA-DRB5,CYP2A13,0.155791665203537,0.116807390025887,56,505,0.157293568709145,0.1171892396695
CYP2A13,HLA-DRB5,0.155791665203537,0.116807390025887,56,505,0.1171892396695,0.1171892396695
HLA-DRB5,CYP2A6,0.267999368113213,0.228984869912721,135,510,0.226922259530316,0.225784387831756
CYP2A6,HLA-DRB5,0.267999368113213,0.228984869912721,135,510,0.225784387831756,0.225784387831756
HLA-DRB5,CYP2B6,0.243816999819513,0.20797342972841,146,511,0.16923986969391,0.16923986969391
CYP2B6,HLA-DRB5,0.243816999819513,0.20797342972841,146,511,0.225282114689105,0.16923986969391
HLA-DRB5,CYP2C19,0.254280452441821,0.263203899841018,143,511,0.194042004141208,0.194042004141208
CYP2C19,HLA-DRB5,0.254280452441821,0.263203899841018,143,511,0.24500195004926,0.194042004141208
HLA-DRB5,CYP2C8,0.19384638975324,0.180722089183943,97,511,0.16410116365352,0.16410116365352
CYP2C8,HLA-DRB5,0.19384638975324,0.180722089183943,97,511,0.168765951263252,0.16410116365352
HLA-DRB5,CYP2C9,0.294335124862312,0.336024241517864,249,511,0.140806606640778,0.140806606640778
CYP2C9,HLA-DRB5,0.294335124862312,0.336024241517864,249,511,0.329577000587945,0.140806606640778
HLA-DRB5,CYP2D6,0.3096255302974,0.313690040441433,237,504,0.143411163390788,0.143411163390788
CYP2D6,HLA-DRB5,0.3096255302974,0.313690040441433,237,504,0.325375249675598,0.143411163390788
HLA-DRB5,CYP3A4,0.260031472591012,0.279386992674258,167,511,0.149843319271461,0.149843319271461
CYP3A4,HLA-DRB5,0.260031472591012,0.279386992674258,167,511,0.295491419712329,0.149843319271461
HLA-DRB5,CYP3A5,0.123098707528784,0.13826022162782,56,511,0.160049148733135,0.092836998509811
CYP3A5,HLA-DRB5,0.123098707528784,0.13826022162782,56,511,0.092836998509811,0.092836998509811
HLA-DRB5,CYP4F2,0.173968369015861,0.157196547951267,99,509,0.156854194913383,0.156854194913383
CYP4F2,HLA-DRB5,0.173968369015861,0.157196547951267,99,509,0.158097848690622,0.156854194913383
HLA-DRB5,HLA-DPB2,0.12259276787423,0.10344417269319,63,991,0.108457022202308,0.0992819153804329
HLA-DPB2,HLA-DRB5,0.12259276787423,0.10344417269319,63,991,0.0992819153804329,0.0992819153804329
HLA-DRB5,IGHV1-45,0.0886347480578439,0.0995427908486268,22,710,0.09954279084863,0.0312033417791012
IGHV1-45,HLA-DRB5,0.0886347480578439,0.0995427908486268,22,710,0.0312033417791012,0.0312033417791012
HLA-DRB5,IGHV1-46,0.122971999147172,0.0993395101287637,29,691,0.107696864052175,0.0514482683065237
IGHV1-46,HLA-DRB5,0.122971999147172,0.0993395101287637,29,691,0.0514482683065237,0.0514482683065237
HLA-DRB5,IGHV1-58,0.104539214939854,0.14871819131232,22,733,0.148718191312319,0.0398947788214204
IGHV1-58,HLA-DRB5,0.104539214939854,0.14871819131232,22,733,0.0398947788214204,0.0398947788214204
HLA-DRB5,IGHV1-68,0.0675440823290728,0.104851112415113,29,644,0.120302758428427,0.0334081873424628
IGHV1-68,HLA-DRB5,0.0675440823290728,0.104851112415113,29,644,0.0334081873424628,0.0334081873424628
HLA-DRB5,IGHV2-70,0.128630602992821,0.151033695419821,60,558,0.142606954596013,0.118944314544597
IGHV2-70,HLA-DRB5,0.128630602992821,0.151033695419821,60,558,0.118944314544597,0.118944314544597
HLA-DRB5,IGHV3-23,0.0787005567559859,0.122209745295559,32,558,0.0916376296076443,0.0671147059495079
IGHV3-23,HLA-DRB5,0.0787005567559859,0.122209745295559,32,558,0.0671147059495079,0.0671147059495079
HLA-DRB5,IGHV3-30-2,0.132168850998678,0.178973352433275,22,605,0.178973352433276,0.0478392101849791
IGHV3-30-2,HLA-DRB5,0.132168850998678,0.178973352433275,22,605,0.0478392101849791,0.0478392101849791
HLA-DRB5,IGHV3-30,0.158776429159157,0.14840793471772,64,579,0.166697802041281,0.125179230871663
IGHV3-30,HLA-DRB5,0.158776429159157,0.14840793471772,64,579,0.125179230871663,0.125179230871663
HLA-DRB5,IGHV3-35,0.157383581308742,0.164461282239831,21,617,0.164461282239823,0.0447514759573176
IGHV3-35,HLA-DRB5,0.157383581308742,0.164461282239831,21,617,0.0447514759573176,0.0447514759573176
HLA-DRB5,IGHV3-47,0.0706049672457,0.106554355277882,22,673,0.106554355277883,0.0292712419947736
IGHV3-47,HLA-DRB5,0.0706049672457,0.106554355277882,22,673,0.0292712419947736,0.0292712419947736
HLA-DRB5,IGHV3-48,0.0911157891522985,0.0996404193264434,44,676,0.0978263469875596,0.0638797433240761
IGHV3-48,HLA-DRB5,0.0911157891522985,0.0996404193264434,44,676,0.0638797433240761,0.0638797433240761
HLA-DRB5,IGHV3-49,0.0908981276993408,0.120535391176106,33,701,0.123137489863511,0.0532553328752674
IGHV3-49,HLA-DRB5,0.0908981276993408,0.120535391176106,33,701,0.0532553328752674,0.0532553328752674
HLA-DRB5,IGHV3-52,0.134850581504802,0.135058356032127,22,704,0.13505835603213,0.0370904324936999
IGHV3-52,HLA-DRB5,0.134850581504802,0.135058356032127,22,704,0.0370904324936999,0.0370904324936999
HLA-DRB5,IGHV3-53,0.113708157768663,0.115404305915292,50,678,0.123632784181696,0.078739692528211
IGHV3-53,HLA-DRB5,0.113708157768663,0.115404305915292,50,678,0.078739692528211,0.078739692528211
HLA-DRB5,IGHV3-62,0.0809725943255099,0.110802176893968,32,738,0.123268020088778,0.0417466628868708
IGHV3-62,HLA-DRB5,0.0809725943255099,0.110802176893968,32,738,0.0417466628868708,0.0417466628868708
HLA-DRB5,IGHV3-63,0.0693043564623484,0.0884271558316676,22,790,0.0884271558316636,0.0265815561126079
IGHV3-63,HLA-DRB5,0.0693043564623484,0.0884271558316676,22,790,0.0265815561126079,0.0265815561126079
HLA-DRB5,IGHV3-64,0.0500353991894026,0.087902872266369,33,771,0.0751781925497577,0.0339488222978928
IGHV3-64,HLA-DRB5,0.0500353991894026,0.087902872266369,33,771,0.0339488222978928,0.0339488222978928
HLA-DRB5,IGHV3-66,0.104773570011017,0.143115954780085,33,671,0.13326406478673,0.0670354492634948
IGHV3-66,HLA-DRB5,0.104773570011017,0.143115954780085,33,671,0.0670354492634948,0.0670354492634948
HLA-DRB5,IGHV3-71,0.0966478664960196,0.120495408409483,44,766,0.120508969085254,0.0608629423610682
IGHV3-71,HLA-DRB5,0.0966478664960196,0.120495408409483,44,766,0.0608629423610682,0.0608629423610682
HLA-DRB5,IGHV3-73,0.102678860817935,0.120168480706888,22,817,0.120168480706889,0.0495162395418421
IGHV3-73,HLA-DRB5,0.102678860817935,0.120168480706888,22,817,0.0495162395418421,0.0495162395418421
HLA-DRB5,IGHV3-74,0.150489582756504,0.0893199050030115,22,822,0.0893199050030022,0.0198223955941471
IGHV3-74,HLA-DRB5,0.150489582756504,0.0893199050030115,22,822,0.0198223955941471,0.0198223955941471
HLA-DRB5,IGHV4-34,0.683237495546146,0.075643171025217,17,575,0.0966124762102019,0.0644192059684912
IGHV4-34,HLA-DRB5,0.683237495546146,0.075643171025217,17,575,0.0644192059684912,0.0644192059684912
HLA-DRB5,IGHV4-55,0.0968868275925428,0.12157430803296,22,710,0.121574308032965,0.0373097949463531
IGHV4-55,HLA-DRB5,0.0968868275925428,0.12157430803296,22,710,0.0373097949463531,0.0373097949463531
HLA-DRB5,IGHV4-59,0.0900264806750972,0.109493508092005,36,737,0.0881032110517751,0.0414988292015775
IGHV4-59,HLA-DRB5,0.0900264806750972,0.109493508092005,36,737,0.0414988292015775,0.0414988292015775
HLA-DRB5,IGHV5-51,0.117495376241293,0.112169530586257,32,710,0.125929218484145,0.0698951848671567
IGHV5-51,HLA-DRB5,0.117495376241293,0.112169530586257,32,710,0.0698951848671567,0.0698951848671567
HLA-DRB5,IGHV7-34-1,0.112665277736246,0.11770240843112,34,616,0.136609402991514,0.0631775373828406
IGHV7-34-1,HLA-DRB5,0.112665277736246,0.11770240843112,34,616,0.0631775373828406,0.0631775373828406
HLA-DRB5,IGHV7-81,0.208499308174199,0.151664011428218,22,905,0.151664011428216,0.0603486972477348
IGHV7-81,HLA-DRB5,0.208499308174199,0.151664011428218,22,905,0.0603486972477348,0.0603486972477348
HLA-DRB5,IGHV8-51-1,0.0865148947989139,0.116962960082771,44,703,0.108181044835257,0.0615281806626525
IGHV8-51-1,HLA-DRB5,0.0865148947989139,0.116962960082771,44,703,0.0615281806626525,0.0615281806626525
HLA-DRB5,IGKV1-13,0.0941875937098267,0.175949132786588,22,569,0.175949132786587,0.0388944880198713
IGKV1-13,HLA-DRB5,0.0941875937098267,0.175949132786588,22,569,0.0388944880198713,0.0388944880198713
HLA-DRB5,IGKV1-27,0.124510897848108,0.123611791207276,29,526,0.130363529893785,0.0462846274965249
IGKV1-27,HLA-DRB5,0.124510897848108,0.123611791207276,29,526,0.0462846274965249,0.0462846274965249
HLA-DRB5,IGKV1D-16,0.162128275053072,0.0824015100474584,22,708,0.0824015100474416,0.0220856381958886
IGKV1D-16,HLA-DRB5,0.162128275053072,0.0824015100474584,22,708,0.0220856381958886,0.0220856381958886
HLA-DRB5,IGKV1D-42,0.133900871294779,0.150727433757192,22,704,0.150727433757191,0.0520386357339836
IGKV1D-42,HLA-DRB5,0.133900871294779,0.150727433757192,22,704,0.0520386357339836,0.0520386357339836
HLA-DRB5,IGKV1D-8,0.121067232558792,0.110772286505294,40,587,0.120691957528809,0.0610333975706124
