gene,correct,total,accuracy,class,subclass,cutoff
KIR2DL1,5,8,0.625,KIR,KIR2,10
KIR2DL3,2,4,0.5,KIR,KIR2,10
KIR2DL4,13,14,0.929,KIR,KIR2,10
KIR2DP1,4,6,0.667,KIR,KIR2,10
KIR2DS4,4,6,0.667,KIR,KIR2,10
KIR3DL1,4,6,0.667,KIR,KIR3,10
KIR3DL2,3,12,0.25,KIR,KIR3,10
KIR3DL3,3,12,0.25,KIR,KIR3,10
KIR3DP1,4,8,0.5,KIR,KIR3,10
