gene,correct,total,accuracy,class,subclass,cutoff
IGLV1-62,18,18,1.0,IGL,IGLV,10
IGLV10-54,18,18,1.0,IGL,IGLV,10
IGLV11-55,18,18,1.0,IGL,IGLV,10
IGLV2-5,16,16,1.0,IGL,IGLV,10
IGLV2-8,18,18,1.0,IGL,IGLV,10
IGLV2-11,14,14,1.0,IGL,IGLV,10
IGLV2-14,18,18,1.0,IGL,IGLV,10
IGLV2-18,18,18,1.0,IGL,IGLV,10
IGLV2-23,18,18,1.0,IGL,IGLV,10
IGLV2-33,18,18,1.0,IGL,IGLV,10
IGLV2-34,16,16,1.0,IGL,IGLV,10
IGLV3-1,18,18,1.0,IGL,IGLV,10
IGLV3-9,18,18,1.0,IGL,IGLV,10
IGLV3-10,18,18,1.0,IGL,IGLV,10
IGLV3-12,18,18,1.0,IGL,IGLV,10
IGLV3-13,18,18,1.0,IGL,IGLV,10
IGLV3-16,18,18,1.0,IGL,IGLV,10
IGLV3-19,18,18,1.0,IGL,IGLV,10
IGLV3-21,18,18,1.0,IGL,IGLV,10
IGLV3-22,10,10,1.0,IGL,IGLV,10
IGLV3-25,18,18,1.0,IGL,IGLV,10
IGLV3-27,18,18,1.0,IGL,IGLV,10
IGLV3-31,18,18,1.0,IGL,IGLV,10
IGLV3-32,18,18,1.0,IGL,IGLV,10
IGLV4-3,16,16,1.0,IGL,IGLV,10
IGLV4-60,16,16,1.0,IGL,IGLV,10
IGLV4-69,18,18,1.0,IGL,IGLV,10
IGLV5-37,18,18,1.0,IGL,IGLV,10
IGLV5-45,18,18,1.0,IGL,IGLV,10
IGLV5-48,14,14,1.0,IGL,IGLV,10
IGLV5-52,18,18,1.0,IGL,IGLV,10
IGLV6-57,18,18,1.0,IGL,IGLV,10
IGLV7-43,18,18,1.0,IGL,IGLV,10
IGLV7-46,18,18,1.0,IGL,IGLV,10
IGLV8-61,18,18,1.0,IGL,IGLV,10
IGLV9-49,16,16,1.0,IGL,IGLV,10
IGLJ1,16,16,1.0,IGL,IGLJ,10
IGLJ2,16,16,1.0,IGL,IGLJ,10
IGLJ3,18,18,1.0,IGL,IGLJ,10
IGLJ4,18,18,1.0,IGL,IGLJ,10
IGLJ5,18,18,1.0,IGL,IGLJ,10
IGLJ6,18,18,1.0,IGL,IGLJ,10
IGLJ7,18,18,1.0,IGL,IGLJ,10
TRAV1-1,18,18,1.0,TRA,TRAV,15
TRAV1-2,18,18,1.0,TRA,TRAV,15
TRAV2,18,18,1.0,TRA,TRAV,15
TRAV3,18,18,1.0,TRA,TRAV,15
TRAV4,18,18,1.0,TRA,TRAV,15
TRAV5,18,18,1.0,TRA,TRAV,15
TRAV6,17,18,0.944,TRA,TRAV,15
TRAV7,18,18,1.0,TRA,TRAV,15
TRAV8-1,18,18,1.0,TRA,TRAV,15
TRAV9-1,18,18,1.0,TRA,TRAV,15
TRAV10,18,18,1.0,TRA,TRAV,15
TRAV11,18,18,1.0,TRA,TRAV,15
TRAV12-1,18,18,1.0,TRA,TRAV,15
TRAV8-2,18,18,1.0,TRA,TRAV,15
TRAV8-3,18,18,1.0,TRA,TRAV,15
TRAV13-1,18,18,1.0,TRA,TRAV,15
TRAV12-2,18,18,1.0,TRA,TRAV,15
TRAV8-4,18,18,1.0,TRA,TRAV,15
TRAV13-2,18,18,1.0,TRA,TRAV,15
TRAV9-2,18,18,1.0,TRA,TRAV,15
TRAV12-3,18,18,1.0,TRA,TRAV,15
TRAV8-6,18,18,1.0,TRA,TRAV,15
TRAV16,18,18,1.0,TRA,TRAV,15
TRAV17,18,18,1.0,TRA,TRAV,15
TRAV18,18,18,1.0,TRA,TRAV,15
TRAV19,16,16,1.0,TRA,TRAV,15
TRAV20,18,18,1.0,TRA,TRAV,15
TRAV21,18,18,1.0,TRA,TRAV,15
TRAV22,18,18,1.0,TRA,TRAV,15
TRDV1,18,18,1.0,TRD,TRDV,15
TRAV24,18,18,1.0,TRA,TRAV,15
TRAV25,16,16,1.0,TRA,TRAV,15
TRAV26-1,18,18,1.0,TRA,TRAV,15
TRAV8-7,18,18,1.0,TRA,TRAV,15
TRAV27,18,18,1.0,TRA,TRAV,15
TRAV30,18,18,1.0,TRA,TRAV,15
TRAV26-2,18,18,1.0,TRA,TRAV,15
TRAV34,18,18,1.0,TRA,TRAV,15
TRAV35,18,18,1.0,TRA,TRAV,15
TRAV38-1,18,18,1.0,TRA,TRAV,15
TRAV39,16,16,1.0,TRA,TRAV,15
TRAV40,18,18,1.0,TRA,TRAV,15
TRAV41,18,18,1.0,TRA,TRAV,15
TRDV2,18,18,1.0,TRD,TRDV,15
TRDV3,18,18,1.0,TRD,TRDV,15
TRDJ1,18,18,1.0,TRD,TRDJ,15
TRDJ4,12,12,1.0,TRD,TRDJ,15
TRDJ2,18,18,1.0,TRD,TRDJ,15
TRDJ3,18,18,1.0,TRD,TRDJ,15
TRAJ61,18,18,1.0,TRA,TRAJ,15
TRAJ60,18,18,1.0,TRA,TRAJ,15
TRAJ59,18,18,1.0,TRA,TRAJ,15
TRAJ58,18,18,1.0,TRA,TRAJ,15
TRAJ57,12,12,1.0,TRA,TRAJ,15
TRAJ56,18,18,1.0,TRA,TRAJ,15
TRAJ55,18,18,1.0,TRA,TRAJ,15
TRAJ54,18,18,1.0,TRA,TRAJ,15
TRAJ53,12,12,1.0,TRA,TRAJ,15
TRAJ52,18,18,1.0,TRA,TRAJ,15
TRAJ51,18,18,1.0,TRA,TRAJ,15
TRAJ50,18,18,1.0,TRA,TRAJ,15
TRAJ49,18,18,1.0,TRA,TRAJ,15
TRAJ48,18,18,1.0,TRA,TRAJ,15
TRAJ47,18,18,1.0,TRA,TRAJ,15
TRAJ46,18,18,1.0,TRA,TRAJ,15
TRAJ45,18,18,1.0,TRA,TRAJ,15
TRAJ44,18,18,1.0,TRA,TRAJ,15
TRAJ43,18,18,1.0,TRA,TRAJ,15
TRAJ42,18,18,1.0,TRA,TRAJ,15
TRAJ41,14,14,1.0,TRA,TRAJ,15
TRAJ40,18,18,1.0,TRA,TRAJ,15
TRAJ39,18,18,1.0,TRA,TRAJ,15
TRAJ38,18,18,1.0,TRA,TRAJ,15
TRAJ37,18,18,1.0,TRA,TRAJ,15
TRAJ36,18,18,1.0,TRA,TRAJ,15
TRAJ35,18,18,1.0,TRA,TRAJ,15
TRAJ34,18,18,1.0,TRA,TRAJ,15
TRAJ33,18,18,1.0,TRA,TRAJ,15
TRAJ32,18,18,1.0,TRA,TRAJ,15
TRAJ31,18,18,1.0,TRA,TRAJ,15
TRAJ30,18,18,1.0,TRA,TRAJ,15
TRAJ29,18,18,1.0,TRA,TRAJ,15
TRAJ28,18,18,1.0,TRA,TRAJ,15
TRAJ27,18,18,1.0,TRA,TRAJ,15
TRAJ26,16,16,1.0,TRA,TRAJ,15
TRAJ25,18,18,1.0,TRA,TRAJ,15
TRAJ24,16,16,1.0,TRA,TRAJ,15
TRAJ23,18,18,1.0,TRA,TRAJ,15
TRAJ22,18,18,1.0,TRA,TRAJ,15
TRAJ21,18,18,1.0,TRA,TRAJ,15
TRAJ20,18,18,1.0,TRA,TRAJ,15
TRAJ19,16,16,1.0,TRA,TRAJ,15
TRAJ18,18,18,1.0,TRA,TRAJ,15
TRAJ17,10,10,1.0,TRA,TRAJ,15
TRAJ16,17,18,0.944,TRA,TRAJ,15
TRAJ14,18,18,1.0,TRA,TRAJ,15
TRAJ13,17,18,0.944,TRA,TRAJ,15
TRAJ12,18,18,1.0,TRA,TRAJ,15
TRAJ11,18,18,1.0,TRA,TRAJ,15
TRAJ10,18,18,1.0,TRA,TRAJ,15
TRAJ9,18,18,1.0,TRA,TRAJ,15
TRAJ8,18,18,1.0,TRA,TRAJ,15
TRAJ7,18,18,1.0,TRA,TRAJ,15
TRAJ6,18,18,1.0,TRA,TRAJ,15
TRAJ5,10,10,1.0,TRA,TRAJ,15
TRAJ4,18,18,1.0,TRA,TRAJ,15
TRAJ3,12,12,1.0,TRA,TRAJ,15
TRAJ2,18,18,1.0,TRA,TRAJ,15
TRAJ1,14,14,1.0,TRA,TRAJ,15
TRGJ2,18,18,1.0,TRG,TRGJ,15
TRGJP2,14,14,1.0,TRG,TRGJ,15
TRGJ1,18,18,1.0,TRG,TRGJ,15
TRGJP,14,14,1.0,TRG,TRGJ,15
TRGJP1,18,18,1.0,TRG,TRGJ,15
TRGV11,18,18,1.0,TRG,TRGV,15
TRGV10,18,18,1.0,TRG,TRGV,15
TRGV9,18,18,1.0,TRG,TRGV,15
TRGVA,16,16,1.0,TRG,TRGV,15
TRGV8,18,18,1.0,TRG,TRGV,15
TRGV5P,12,12,1.0,TRG,TRGV,15
TRGV5,14,14,1.0,TRG,TRGV,15
TRGV4,6,6,1.0,TRG,TRGV,15
TRGV3,18,18,1.0,TRG,TRGV,15
TRGV2,16,16,1.0,TRG,TRGV,15
TRGV1,18,18,1.0,TRG,TRGV,15
TRBV1,18,18,1.0,TRB,TRBV,15
TRBV2,18,18,1.0,TRB,TRBV,15
TRBV3-1,18,18,1.0,TRB,TRBV,15
TRBV4-1,18,18,1.0,TRB,TRBV,15
TRBV5-1,18,18,1.0,TRB,TRBV,15
TRBV6-1,18,18,1.0,TRB,TRBV,15
TRBV7-1,16,16,1.0,TRB,TRBV,15
TRBV4-2,18,18,1.0,TRB,TRBV,15
TRBV6-2,18,18,1.0,TRB,TRBV,15
TRBV7-2,18,18,1.0,TRB,TRBV,15
TRBV6-4,18,18,1.0,TRB,TRBV,15
TRBV7-3,18,18,1.0,TRB,TRBV,15
TRBV5-3,18,18,1.0,TRB,TRBV,15
TRBV9,18,18,1.0,TRB,TRBV,15
TRBV10-1,18,18,1.0,TRB,TRBV,15
TRBV11-1,12,12,1.0,TRB,TRBV,15
TRBV12-1,18,18,1.0,TRB,TRBV,15
TRBV10-2,18,18,1.0,TRB,TRBV,15
TRBV11-2,18,18,1.0,TRB,TRBV,15
TRBV12-2,18,18,1.0,TRB,TRBV,15
TRBV6-5,18,18,1.0,TRB,TRBV,15
TRBV7-4,18,18,1.0,TRB,TRBV,15
TRBV5-4,18,18,1.0,TRB,TRBV,15
TRBV6-6,16,18,0.889,TRB,TRBV,15
TRBV5-5,18,18,1.0,TRB,TRBV,15
TRBV6-7,18,18,1.0,TRB,TRBV,15
TRBV7-6,18,18,1.0,TRB,TRBV,15
TRBV5-6,18,18,1.0,TRB,TRBV,15
TRBV6-8,12,12,1.0,TRB,TRBV,15
TRBV7-7,18,18,1.0,TRB,TRBV,15
TRBV5-7,18,18,1.0,TRB,TRBV,15
TRBV7-9,16,16,1.0,TRB,TRBV,15
TRBV13,18,18,1.0,TRB,TRBV,15
TRBV10-3,18,18,1.0,TRB,TRBV,15
TRBV11-3,18,18,1.0,TRB,TRBV,15
TRBV12-3,18,18,1.0,TRB,TRBV,15
TRBV12-4,18,18,1.0,TRB,TRBV,15
TRBV12-5,18,18,1.0,TRB,TRBV,15
TRBV14,18,18,1.0,TRB,TRBV,15
TRBV15,18,18,1.0,TRB,TRBV,15
TRBV16,18,18,1.0,TRB,TRBV,15
TRBV17,18,18,1.0,TRB,TRBV,15
TRBV18,18,18,1.0,TRB,TRBV,15
TRBV19,18,18,1.0,TRB,TRBV,15
TRBV20-1,18,18,1.0,TRB,TRBV,15
TRBV21-1,18,18,1.0,TRB,TRBV,15
TRBV23-1,18,18,1.0,TRB,TRBV,15
TRBV24-1,12,12,1.0,TRB,TRBV,15
TRBV25-1,18,18,1.0,TRB,TRBV,15
TRBV26,16,16,1.0,TRB,TRBV,15
TRBV27,18,18,1.0,TRB,TRBV,15
TRBV28,18,18,1.0,TRB,TRBV,15
TRBV29-1,18,18,1.0,TRB,TRBV,15
TRBV30,18,18,1.0,TRB,TRBV,15
TRBJ1-1,18,18,1.0,TRB,TRBJ,15
TRBJ1-2,18,18,1.0,TRB,TRBJ,15
TRBJ1-3,18,18,1.0,TRB,TRBJ,15
TRBJ1-4,18,18,1.0,TRB,TRBJ,15
TRBJ1-5,18,18,1.0,TRB,TRBJ,15
TRBJ1-6,18,18,1.0,TRB,TRBJ,15
TRBJ2-1,18,18,1.0,TRB,TRBJ,15
TRBJ2-2,18,18,1.0,TRB,TRBJ,15
TRBJ2-2P,18,18,1.0,TRB,TRBJ,15
TRBJ2-3,18,18,1.0,TRB,TRBJ,15
TRBJ2-4,18,18,1.0,TRB,TRBJ,15
TRBJ2-5,18,18,1.0,TRB,TRBJ,15
TRBJ2-6,18,18,1.0,TRB,TRBJ,15
TRBJ2-7,18,18,1.0,TRB,TRBJ,15
IGHV1-2,0,4,0.0,IGH,IGHV,15
IGHV1-18,6,6,1.0,IGH,IGHV,15
IGHV1-24,10,10,1.0,IGH,IGHV,15
IGHV1-45,16,16,1.0,IGH,IGHV,15
IGHV1-46,14,14,1.0,IGH,IGHV,15
IGHV1-58,18,18,1.0,IGH,IGHV,15
IGHV1-68,6,6,1.0,IGH,IGHV,15
IGHV1-69,4,6,0.667,IGH,IGHV,15
IGHV1-69D,2,2,1.0,IGH,IGHV,15
IGHV2-5,4,4,1.0,IGH,IGHV,15
IGHV2-26,8,8,1.0,IGH,IGHV,15
IGHV2-70,10,12,0.833,IGH,IGHV,15
IGHV2-70D,2,2,1.0,IGH,IGHV,15
IGHV3-11,2,2,1.0,IGH,IGHV,15
IGHV3-15,8,10,0.8,IGH,IGHV,15
IGHV3-16,6,6,1.0,IGH,IGHV,15
IGHV3-19,10,10,1.0,IGH,IGHV,15
IGHV3-20,8,8,1.0,IGH,IGHV,15
IGHV3-21,8,8,1.0,IGH,IGHV,15
IGHV3-22,12,12,1.0,IGH,IGHV,15
IGHV3-23,12,12,1.0,IGH,IGHV,15
IGHV3-25,8,8,1.0,IGH,IGHV,15
IGHV3-29,4,4,1.0,IGH,IGHV,15
IGHV3-30,9,10,0.9,IGH,IGHV,15
IGHV3-30-2,14,14,1.0,IGH,IGHV,15
IGHV3-32,8,10,0.8,IGH,IGHV,15
IGHV3-33,7,8,0.875,IGH,IGHV,15
IGHV3-33-2,4,4,1.0,IGH,IGHV,15
IGHV3-35,10,10,1.0,IGH,IGHV,15
IGHV3-38,10,10,1.0,IGH,IGHV,15
IGHV3-41,6,6,1.0,IGH,IGHV,15
IGHV3-43,10,10,1.0,IGH,IGHV,15
IGHV3-47,14,14,1.0,IGH,IGHV,15
IGHV3-48,15,16,0.938,IGH,IGHV,15
IGHV3-49,14,14,1.0,IGH,IGHV,15
IGHV3-52,18,18,1.0,IGH,IGHV,15
IGHV3-53,15,16,0.938,IGH,IGHV,15
IGHV3-54,16,16,1.0,IGH,IGHV,15
IGHV3-62,14,14,1.0,IGH,IGHV,15
IGHV3-63,17,18,0.944,IGH,IGHV,15
IGHV3-64,18,18,1.0,IGH,IGHV,15
IGHV3-64D,8,8,1.0,IGH,IGHV,15
IGHV3-66,15,16,0.938,IGH,IGHV,15
IGHV3-7,4,4,1.0,IGH,IGHV,15
IGHV3-71,10,10,1.0,IGH,IGHV,15
IGHV3-72,18,18,1.0,IGH,IGHV,15
IGHV3-73,18,18,1.0,IGH,IGHV,15
IGHV3-74,10,10,1.0,IGH,IGHV,15
IGHV4-28,5,6,0.833,IGH,IGHV,15
IGHV4-31,1,2,0.5,IGH,IGHV,15
IGHV4-34,8,8,1.0,IGH,IGHV,15
IGHV4-39,11,14,0.786,IGH,IGHV,15
IGHV4-55,18,18,1.0,IGH,IGHV,15
IGHV4-59,16,16,1.0,IGH,IGHV,15
IGHV4-61,13,18,0.722,IGH,IGHV,15
IGHV5-10-1,10,10,1.0,IGH,IGHV,15
IGHV5-51,16,16,1.0,IGH,IGHV,15
IGHV5-78,18,18,1.0,IGH,IGHV,15
IGHV7-34-1,14,14,1.0,IGH,IGHV,15
IGHV7-4-1,2,2,1.0,IGH,IGHV,15
IGHV7-40,14,14,1.0,IGH,IGHV,15
IGHV7-81,10,10,1.0,IGH,IGHV,15
IGHV8-51-1,18,18,1.0,IGH,IGHV,15
IGKV1-5,2,2,1.0,IGK,IGKV,15
IGKV1-6,8,8,1.0,IGK,IGKV,15
IGKV1-8,2,2,1.0,IGK,IGKV,15
IGKV1-12,6,12,0.5,IGK,IGKV,15
IGKV1-13,14,14,1.0,IGK,IGKV,15
IGKV1-33,12,12,1.0,IGK,IGKV,15
IGKV1-37,6,6,1.0,IGK,IGKV,15
IGKV1-39,4,4,1.0,IGK,IGKV,15
IGKV1D-8,4,4,1.0,IGK,IGKV,15
IGKV1D-12,6,6,1.0,IGK,IGKV,15
IGKV1D-13,10,10,1.0,IGK,IGKV,15
IGKV1D-16,8,8,1.0,IGK,IGKV,15
IGKV1D-17,6,6,1.0,IGK,IGKV,15
IGKV1D-33,8,8,1.0,IGK,IGKV,15
IGKV1D-37,8,8,1.0,IGK,IGKV,15
IGKV1D-39,6,6,1.0,IGK,IGKV,15
IGKV1D-42,6,6,1.0,IGK,IGKV,15
IGKV1D-43,6,6,1.0,IGK,IGKV,15
IGKV2-4,6,6,1.0,IGK,IGKV,15
IGKV2-24,4,6,0.667,IGK,IGKV,15
IGKV2-28,8,8,1.0,IGK,IGKV,15
IGKV2-30,12,12,1.0,IGK,IGKV,15
IGKV2D-18,2,2,1.0,IGK,IGKV,15
IGKV2D-24,2,2,1.0,IGK,IGKV,15
IGKV2D-26,6,6,1.0,IGK,IGKV,15
IGKV2D-28,8,8,1.0,IGK,IGKV,15
IGKV2D-29,2,2,1.0,IGK,IGKV,15
IGKV2D-30,10,10,1.0,IGK,IGKV,15
IGKV2D-40,8,8,1.0,IGK,IGKV,15
IGKV3-7,5,8,0.625,IGK,IGKV,15
IGKV3-15,6,6,1.0,IGK,IGKV,15
IGKV3-20,2,2,1.0,IGK,IGKV,15
IGKV3D-7,10,10,1.0,IGK,IGKV,15
IGKV3D-11,8,8,1.0,IGK,IGKV,15
IGKV3D-15,8,8,1.0,IGK,IGKV,15
IGKV4-1,4,4,1.0,IGK,IGKV,15
IGKV5-2,4,4,1.0,IGK,IGKV,15
IGKV6-21,4,4,1.0,IGK,IGKV,15
IGKV6D-21,4,4,1.0,IGK,IGKV,15
IGKV6D-41,8,8,1.0,IGK,IGKV,15
IGKV7-3,6,6,1.0,IGK,IGKV,15
IGKJ1,2,2,1.0,IGK,IGKJ,15
IGKJ2,2,2,1.0,IGK,IGKJ,15
IGKJ3,4,4,1.0,IGK,IGKJ,15
IGKJ4,8,8,1.0,IGK,IGKJ,15
IGKJ5,10,10,1.0,IGK,IGKJ,15
IGLV1-36,14,14,1.0,IGL,IGLV,15
IGLV1-40,16,16,1.0,IGL,IGLV,15
IGLV1-41,16,16,1.0,IGL,IGLV,15
IGLV1-44,18,18,1.0,IGL,IGLV,15
IGLV1-47,16,16,1.0,IGL,IGLV,15
IGLV1-50,18,18,1.0,IGL,IGLV,15
IGLV1-51,16,16,1.0,IGL,IGLV,15
IGLV1-62,18,18,1.0,IGL,IGLV,15
IGLV10-54,18,18,1.0,IGL,IGLV,15
IGLV11-55,18,18,1.0,IGL,IGLV,15
IGLV2-5,14,14,1.0,IGL,IGLV,15
IGLV2-8,14,14,1.0,IGL,IGLV,15
IGLV2-11,14,14,1.0,IGL,IGLV,15
IGLV2-14,18,18,1.0,IGL,IGLV,15
IGLV2-18,18,18,1.0,IGL,IGLV,15
IGLV2-23,18,18,1.0,IGL,IGLV,15
IGLV2-33,16,16,1.0,IGL,IGLV,15
IGLV2-34,14,14,1.0,IGL,IGLV,15
IGLV3-1,14,14,1.0,IGL,IGLV,15
IGLV3-9,18,18,1.0,IGL,IGLV,15
IGLV3-10,14,14,1.0,IGL,IGLV,15
IGLV3-12,18,18,1.0,IGL,IGLV,15
IGLV3-13,18,18,1.0,IGL,IGLV,15
IGLV3-16,18,18,1.0,IGL,IGLV,15
IGLV3-19,18,18,1.0,IGL,IGLV,15
IGLV3-21,18,18,1.0,IGL,IGLV,15
IGLV3-22,10,10,1.0,IGL,IGLV,15
IGLV3-25,18,18,1.0,IGL,IGLV,15
IGLV3-27,18,18,1.0,IGL,IGLV,15
IGLV3-31,16,16,1.0,IGL,IGLV,15
IGLV3-32,16,16,1.0,IGL,IGLV,15
IGLV4-3,16,16,1.0,IGL,IGLV,15
IGLV4-60,16,16,1.0,IGL,IGLV,15
IGLV4-69,18,18,1.0,IGL,IGLV,15
IGLV5-37,18,18,1.0,IGL,IGLV,15
IGLV5-45,18,18,1.0,IGL,IGLV,15
IGLV5-48,14,14,1.0,IGL,IGLV,15
IGLV5-52,18,18,1.0,IGL,IGLV,15
IGLV6-57,18,18,1.0,IGL,IGLV,15
IGLV7-43,18,18,1.0,IGL,IGLV,15
IGLV7-46,18,18,1.0,IGL,IGLV,15
IGLV8-61,18,18,1.0,IGL,IGLV,15
IGLV9-49,16,16,1.0,IGL,IGLV,15
IGLJ1,14,14,1.0,IGL,IGLJ,15
IGLJ2,16,16,1.0,IGL,IGLJ,15
IGLJ3,18,18,1.0,IGL,IGLJ,15
IGLJ4,18,18,1.0,IGL,IGLJ,15
IGLJ5,18,18,1.0,IGL,IGLJ,15
IGLJ6,18,18,1.0,IGL,IGLJ,15
IGLJ7,18,18,1.0,IGL,IGLJ,15
TRAV1-1,18,18,1.0,TRA,TRAV,20
TRAV1-2,16,16,1.0,TRA,TRAV,20
TRAV2,18,18,1.0,TRA,TRAV,20
TRAV3,18,18,1.0,TRA,TRAV,20
TRAV4,16,16,1.0,TRA,TRAV,20
TRAV5,18,18,1.0,TRA,TRAV,20
TRAV6,16,16,1.0,TRA,TRAV,20
TRAV7,18,18,1.0,TRA,TRAV,20
TRAV8-1,18,18,1.0,TRA,TRAV,20
TRAV9-1,18,18,1.0,TRA,TRAV,20
TRAV10,18,18,1.0,TRA,TRAV,20
TRAV11,18,18,1.0,TRA,TRAV,20
TRAV12-1,18,18,1.0,TRA,TRAV,20
TRAV8-2,18,18,1.0,TRA,TRAV,20
TRAV8-3,18,18,1.0,TRA,TRAV,20
TRAV13-1,18,18,1.0,TRA,TRAV,20
TRAV12-2,18,18,1.0,TRA,TRAV,20
TRAV8-4,18,18,1.0,TRA,TRAV,20
TRAV13-2,18,18,1.0,TRA,TRAV,20
TRAV9-2,18,18,1.0,TRA,TRAV,20
TRAV12-3,18,18,1.0,TRA,TRAV,20
TRAV8-6,18,18,1.0,TRA,TRAV,20
TRAV16,18,18,1.0,TRA,TRAV,20
TRAV17,18,18,1.0,TRA,TRAV,20
TRAV18,18,18,1.0,TRA,TRAV,20
TRAV19,16,16,1.0,TRA,TRAV,20
TRAV20,16,16,1.0,TRA,TRAV,20
TRAV21,16,16,1.0,TRA,TRAV,20
TRAV22,16,16,1.0,TRA,TRAV,20
TRDV1,18,18,1.0,TRD,TRDV,20
TRAV24,18,18,1.0,TRA,TRAV,20
TRAV25,10,10,1.0,TRA,TRAV,20
TRAV26-1,18,18,1.0,TRA,TRAV,20
TRAV8-7,18,18,1.0,TRA,TRAV,20
TRAV27,18,18,1.0,TRA,TRAV,20
TRAV30,16,16,1.0,TRA,TRAV,20
TRAV26-2,18,18,1.0,TRA,TRAV,20
TRAV34,18,18,1.0,TRA,TRAV,20
TRAV35,16,16,1.0,TRA,TRAV,20
TRAV38-1,18,18,1.0,TRA,TRAV,20
TRAV39,14,14,1.0,TRA,TRAV,20
TRAV40,18,18,1.0,TRA,TRAV,20
TRAV41,18,18,1.0,TRA,TRAV,20
TRDV2,16,16,1.0,TRD,TRDV,20
TRDV3,18,18,1.0,TRD,TRDV,20
TRDJ1,16,16,1.0,TRD,TRDJ,20
TRDJ4,12,12,1.0,TRD,TRDJ,20
TRDJ2,18,18,1.0,TRD,TRDJ,20
TRDJ3,18,18,1.0,TRD,TRDJ,20
TRAJ61,18,18,1.0,TRA,TRAJ,20
TRAJ60,16,16,1.0,TRA,TRAJ,20
TRAJ59,18,18,1.0,TRA,TRAJ,20
TRAJ58,18,18,1.0,TRA,TRAJ,20
TRAJ57,12,12,1.0,TRA,TRAJ,20
TRAJ56,18,18,1.0,TRA,TRAJ,20
TRAJ55,18,18,1.0,TRA,TRAJ,20
TRAJ54,18,18,1.0,TRA,TRAJ,20
TRAJ53,12,12,1.0,TRA,TRAJ,20
TRAJ52,18,18,1.0,TRA,TRAJ,20
TRAJ51,18,18,1.0,TRA,TRAJ,20
TRAJ50,16,16,1.0,TRA,TRAJ,20
TRAJ49,16,16,1.0,TRA,TRAJ,20
TRAJ48,18,18,1.0,TRA,TRAJ,20
TRAJ47,18,18,1.0,TRA,TRAJ,20
TRAJ46,18,18,1.0,TRA,TRAJ,20
TRAJ45,18,18,1.0,TRA,TRAJ,20
TRAJ44,18,18,1.0,TRA,TRAJ,20
TRAJ43,18,18,1.0,TRA,TRAJ,20
TRAJ42,18,18,1.0,TRA,TRAJ,20
TRAJ41,14,14,1.0,TRA,TRAJ,20
TRAJ40,18,18,1.0,TRA,TRAJ,20
TRAJ39,16,16,1.0,TRA,TRAJ,20
TRAJ38,16,16,1.0,TRA,TRAJ,20
TRAJ37,16,16,1.0,TRA,TRAJ,20
TRAJ36,16,16,1.0,TRA,TRAJ,20
TRAJ35,18,18,1.0,TRA,TRAJ,20
TRAJ34,18,18,1.0,TRA,TRAJ,20
TRAJ33,18,18,1.0,TRA,TRAJ,20
TRAJ32,18,18,1.0,TRA,TRAJ,20
TRAJ31,18,18,1.0,TRA,TRAJ,20
TRAJ30,18,18,1.0,TRA,TRAJ,20
TRAJ29,18,18,1.0,TRA,TRAJ,20
TRAJ28,18,18,1.0,TRA,TRAJ,20
TRAJ27,18,18,1.0,TRA,TRAJ,20
TRAJ26,16,16,1.0,TRA,TRAJ,20
TRAJ25,18,18,1.0,TRA,TRAJ,20
TRAJ24,16,16,1.0,TRA,TRAJ,20
TRAJ23,18,18,1.0,TRA,TRAJ,20
TRAJ22,18,18,1.0,TRA,TRAJ,20
TRAJ21,18,18,1.0,TRA,TRAJ,20
TRAJ20,18,18,1.0,TRA,TRAJ,20
TRAJ19,14,14,1.0,TRA,TRAJ,20
TRAJ18,18,18,1.0,TRA,TRAJ,20
TRAJ17,8,8,1.0,TRA,TRAJ,20
TRAJ16,15,16,0.938,TRA,TRAJ,20
TRAJ14,16,16,1.0,TRA,TRAJ,20
TRAJ13,17,18,0.944,TRA,TRAJ,20
TRAJ12,18,18,1.0,TRA,TRAJ,20
TRAJ11,18,18,1.0,TRA,TRAJ,20
TRAJ10,16,16,1.0,TRA,TRAJ,20
TRAJ9,16,16,1.0,TRA,TRAJ,20
TRAJ8,14,14,1.0,TRA,TRAJ,20
TRAJ7,16,16,1.0,TRA,TRAJ,20
TRAJ6,16,16,1.0,TRA,TRAJ,20
TRAJ5,10,10,1.0,TRA,TRAJ,20
TRAJ4,18,18,1.0,TRA,TRAJ,20
TRAJ3,12,12,1.0,TRA,TRAJ,20
TRAJ2,18,18,1.0,TRA,TRAJ,20
TRAJ1,14,14,1.0,TRA,TRAJ,20
TRGJ2,18,18,1.0,TRG,TRGJ,20
TRGJP2,14,14,1.0,TRG,TRGJ,20
TRGJ1,18,18,1.0,TRG,TRGJ,20
TRGJP,14,14,1.0,TRG,TRGJ,20
TRGJP1,18,18,1.0,TRG,TRGJ,20
TRGV11,18,18,1.0,TRG,TRGV,20
TRGV10,18,18,1.0,TRG,TRGV,20
TRGV9,16,16,1.0,TRG,TRGV,20
TRGVA,14,14,1.0,TRG,TRGV,20
TRGV8,18,18,1.0,TRG,TRGV,20
TRGV5P,10,10,1.0,TRG,TRGV,20
TRGV5,6,6,1.0,TRG,TRGV,20
TRGV4,4,4,1.0,TRG,TRGV,20
TRGV3,12,12,1.0,TRG,TRGV,20
TRGV2,14,14,1.0,TRG,TRGV,20
TRGV1,16,16,1.0,TRG,TRGV,20
TRBV1,18,18,1.0,TRB,TRBV,20
TRBV2,16,16,1.0,TRB,TRBV,20
