,Gene,Sample,Match,Total
78,A,NA20357,0,2
79,A,NA20359,0,2
80,A,HG02922,0,2
81,A,HG02938,0,2
82,A,HG02943,0,2
83,A,HG02944,0,2
84,A,HG02953,0,2
85,A,HG02970,0,2
86,A,HG02971,0,2
87,A,HG02976,0,2
88,A,HG03100,0,2
89,A,HG03103,0,2
90,A,HG03105,0,2
91,A,HG03108,0,2
92,A,HG03109,0,2
93,A,HG03111,0,2
94,A,HG03112,0,2
95,A,HG03114,0,2
96,A,HG03115,0,2
97,A,HG03117,0,2
98,A,HG03124,0,2
99,A,HG03127,0,2
100,A,HG03130,0,2
101,A,HG03132,0,2
102,A,HG03133,0,2
103,A,HG03159,0,2
104,A,HG03163,0,2
105,A,HG03171,0,2
106,A,HG03172,0,2
107,A,HG03189,2,2
108,A,HG03193,2,2
109,A,HG03198,2,2
110,A,HG03199,2,2
111,A,HG03265,2,2
112,A,HG03300,2,2
113,A,HG03301,2,2
114,A,HG03303,2,2
115,A,HG03307,2,2
116,A,HG03311,2,2
117,A,HG03342,2,2
118,A,HG03361,0,2
119,A,HG03372,2,2
120,A,HG03373,2,2
121,A,HG03493,0,2
122,A,HG03499,1,2
123,A,HG03508,0,2
124,A,HG03511,0,2
125,A,HG03517,2,2
126,A,HG03518,2,2
127,A,HG03521,2,2
128,A,HG02561,0,2
129,A,HG02562,0,2
130,A,HG02568,0,2
131,A,HG02573,0,2
132,A,HG02582,0,2
133,A,HG02585,0,2
134,A,HG02588,0,2
135,A,HG02595,0,2
136,A,HG02611,0,2
137,A,HG02634,0,2
138,A,HG02635,0,2
139,A,HG02643,0,2
140,A,HG02678,0,2
141,A,HG02679,0,2
142,A,HG02703,0,2
143,A,HG02715,0,2
144,A,HG02721,0,2
145,A,HG02768,0,2
146,A,HG02771,0,2
147,A,HG02805,0,2
148,A,HG02836,0,2
149,A,HG02895,0,2
150,A,HG02982,0,2
151,A,HG02983,0,2
152,A,HG03024,0,2
153,A,HG03028,0,2
154,A,HG03039,0,2
155,A,HG03048,0,2
156,A,HG03240,2,2
157,A,HG03241,2,2
158,A,HG03247,2,2
159,A,HG03258,2,2
160,A,HG03539,2,2
161,A,NA19017,0,2
162,A,NA19019,0,2
163,A,NA19024,0,2
164,A,NA19027,0,2
165,A,NA19028,0,2
166,A,NA19031,0,2
167,A,NA19037,0,2
168,A,NA19043,0,2
169,A,NA19307,0,2
170,A,NA19310,0,2
171,A,NA19315,0,2
172,A,NA19319,0,2
173,A,NA19327,0,2
174,A,NA19328,0,2
175,A,NA19331,0,2
176,A,NA19338,0,2
177,A,NA19347,0,2
178,A,NA19351,0,2
179,A,NA19355,0,2
180,A,NA19383,0,2
181,A,NA19385,0,2
182,A,NA19391,0,2
183,A,NA19393,0,2
184,A,NA19397,0,2
185,A,NA19398,0,2
186,A,NA19399,0,2
187,A,NA19403,0,2
188,A,NA19439,0,2
189,A,NA19449,0,2
190,A,NA19463,0,2
191,A,NA19472,0,2
192,A,HG03052,0,2
193,A,HG03057,0,2
194,A,HG03058,0,2
195,A,HG03060,0,2
196,A,HG03066,0,2
197,A,HG03073,0,2
198,A,HG03074,0,2
199,A,HG03076,0,2
200,A,HG03077,0,2
201,A,HG03081,0,2
202,A,HG03085,0,2
203,A,HG03086,0,2
204,A,HG03091,0,2
205,A,HG03097,0,2
206,A,HG03212,2,2
207,A,HG03383,0,2
208,A,HG03388,2,2
209,A,HG03391,2,2
210,A,HG03393,0,2
211,A,HG03394,2,2
212,A,HG03397,1,2
213,A,HG03410,2,2
214,A,HG03431,0,2
215,A,HG03437,2,2
216,A,HG03439,2,2
217,A,HG03442,2,2
218,A,HG03449,1,2
219,A,HG03455,2,2
220,A,HG03457,2,2
221,A,HG03461,2,2
222,A,HG03462,0,2
223,A,HG03470,1,2
224,A,HG03473,1,2
225,A,HG03476,2,2
226,A,HG03484,2,2
227,A,HG03485,2,2
228,A,HG03548,2,2
229,A,HG03577,2,2
230,A,HG03582,2,2
231,A,NA18498,0,2
232,A,NA18499,0,2
233,A,NA18502,0,2
234,A,NA18504,0,2
235,A,NA18510,0,2
236,A,NA18516,0,2
237,A,NA18520,0,2
238,A,NA18523,0,2
239,A,NA18853,0,2
240,A,NA18867,0,2
241,A,NA18868,0,2
242,A,NA18873,0,2
243,A,NA18874,0,2
244,A,NA18912,0,2
245,A,NA19096,0,2
246,A,NA19113,0,2
247,A,NA19114,0,2
248,A,NA19118,0,2
249,A,NA19119,0,2
250,A,NA19129,0,2
251,A,NA19137,0,2
252,A,NA19144,0,2
253,A,NA19146,0,2
254,A,NA19147,0,2
255,A,NA19153,0,2
256,A,NA19189,0,2
257,A,NA19197,0,2
258,A,NA19207,0,2
259,A,NA19238,0,2
260,A,HG01119,0,2
261,A,HG01121,0,2
262,A,HG01124,0,2
263,A,HG01130,0,2
264,A,HG01131,0,2
265,A,HG01133,0,2
266,A,HG01134,0,2
267,A,HG01136,0,2
268,A,HG01137,0,2
269,A,HG01142,0,2
270,A,HG01148,0,2
271,A,HG01256,0,2
272,A,HG01257,0,2
273,A,HG01259,0,2
274,A,HG01269,0,2
275,A,HG01275,0,2
276,A,HG01278,0,2
277,A,HG01284,0,2
278,A,HG01341,0,2
279,A,HG01344,0,2
280,A,HG01345,0,2
281,A,HG01347,0,2
282,A,HG01348,0,2
283,A,HG01356,0,2
284,A,HG01362,0,2
285,A,HG01366,0,2
286,A,HG01375,0,2
287,A,HG01377,0,2
288,A,HG01384,0,2
289,A,HG01389,0,2
290,A,HG01390,0,2
291,A,HG01447,0,2
292,A,HG01453,0,2
293,A,HG01455,0,2
294,A,HG01464,0,2
295,A,HG01465,0,2
296,A,HG01474,0,2
297,A,HG01479,0,2
298,A,HG01489,0,2
299,A,HG01492,0,2
300,A,HG01494,0,2
301,A,HG01550,0,2
302,A,HG01551,0,2
303,A,NA19651,0,2
304,A,NA19652,0,2
305,A,NA19654,0,2
306,A,NA19655,0,2
307,A,NA19657,0,2
308,A,NA19658,0,2
309,A,NA19660,0,2
310,A,NA19661,0,2
311,A,NA19663,0,2
312,A,NA19664,0,2
313,A,NA19669,0,2
314,A,NA19675,0,2
315,A,NA19676,1,2
316,A,NA19679,0,2
317,A,NA19717,0,2
318,A,NA19720,0,2
319,A,NA19723,0,2
320,A,NA19728,0,2
321,A,NA19729,0,2
322,A,NA19734,0,2
323,A,NA19735,0,2
324,A,NA19740,0,2
325,A,NA19747,0,2
326,A,NA19749,0,2
327,A,NA19750,0,2
328,A,NA19758,0,2
329,A,NA19759,0,2
330,A,NA19762,0,2
331,A,NA19770,0,2
332,A,NA19774,0,2
333,A,NA19782,0,2
334,A,NA19786,0,2
335,A,NA19789,0,2
336,A,HG01566,0,2
337,A,HG01571,0,2
338,A,HG01572,0,2
339,A,HG01577,0,2
340,A,HG01578,0,2
341,A,HG01917,0,2
342,A,HG01918,0,2
343,A,HG01923,0,2
344,A,HG01932,0,2
345,A,HG01933,0,2
346,A,HG01935,0,2
347,A,HG01939,0,2
348,A,HG01942,0,2
349,A,HG01945,0,2
350,A,HG01947,0,2
351,A,HG01948,0,2
352,A,HG01950,0,2
353,A,HG01951,0,2
354,A,HG01953,0,2
355,A,HG01961,0,2
356,A,HG01965,0,2
357,A,HG01967,0,2
358,A,HG01971,0,2
359,A,HG01977,0,2
360,A,HG01982,0,2
361,A,HG01983,0,2
362,A,HG01991,0,2
363,A,HG01992,0,2
364,A,HG01997,0,2
365,A,HG02003,0,2
366,A,HG02006,0,2
367,A,HG02089,0,2
368,A,HG02105,0,2
369,A,HG02146,0,2
370,A,HG02253,0,2
371,A,HG02265,0,2
372,A,HG02266,0,2
373,A,HG02271,0,2
374,A,HG02274,0,2
375,A,HG02275,0,2
376,A,HG02277,0,2
377,A,HG02285,0,2
378,A,HG02291,0,2
379,A,HG02292,0,2
380,A,HG00551,0,2
381,A,HG00637,0,2
382,A,HG00641,0,2
383,A,HG00731,0,2
384,A,HG00736,0,2
385,A,HG00737,0,2
386,A,HG00739,0,2
387,A,HG00740,0,2
388,A,HG01047,0,2
389,A,HG01048,0,2
390,A,HG01054,0,2
391,A,HG01055,0,2
392,A,HG01058,0,2
393,A,HG01060,0,2
394,A,HG01066,0,2
395,A,HG01072,0,2
396,A,HG01073,0,2
397,A,HG01085,0,2
398,A,HG01086,0,2
399,A,HG01089,0,2
400,A,HG01101,0,2
401,A,HG01102,0,2
402,A,HG01104,0,2
403,A,HG01107,0,2
404,A,HG01108,0,2
405,A,HG01167,0,2
406,A,HG01168,0,2
407,A,HG01174,0,2
408,A,HG01187,0,2
409,A,HG01188,0,2
410,A,HG01197,0,2
411,A,HG01198,0,2
412,A,HG01241,0,2
413,A,HG01242,0,2
414,A,HG01286,0,2
415,A,HG01302,0,2
416,A,HG01308,0,2
417,A,HG01311,0,2
418,A,HG01392,0,2
419,A,HG01396,0,2
420,A,HG01398,0,2
421,A,HG01412,0,2
422,A,HG00759,0,2
423,A,HG00766,0,2
424,A,HG00844,0,2
425,A,HG00881,0,2
426,A,HG00982,0,2
427,A,HG00983,0,2
428,A,HG01028,0,2
429,A,HG01794,0,2
430,A,HG01796,0,2
431,A,HG01798,0,2
432,A,HG01800,0,2
433,A,HG01805,0,2
434,A,HG01806,0,2
435,A,HG01807,0,2
436,A,HG01809,0,2
437,A,HG01813,0,2
438,A,HG01815,0,2
439,A,HG01817,0,2
440,A,HG02152,0,2
441,A,HG02153,0,2
442,A,HG02154,0,2
443,A,HG02155,0,2
444,A,HG02156,0,2
445,A,HG02164,0,2
446,A,HG02165,0,2
447,A,HG02178,0,2
448,A,HG02180,0,2
449,A,HG02182,0,2
450,A,HG02184,0,2
451,A,HG02250,0,2
452,A,HG02364,0,2
453,A,HG02367,0,2
454,A,HG02372,0,2
455,A,HG02382,0,2
456,A,HG02384,0,2
457,A,HG02390,0,2
458,A,HG02402,0,2
459,A,HG02410,0,2
460,A,NA18525,0,2
461,A,NA18526,0,2
462,A,NA18528,0,2
463,A,NA18530,0,2
464,A,NA18532,0,2
465,A,NA18537,0,2
466,A,NA18538,0,2
467,A,NA18539,0,2
468,A,NA18544,0,2
469,A,NA18546,0,2
470,A,NA18552,0,2
471,A,NA18553,0,2
472,A,NA18555,0,2
473,A,NA18565,0,2
474,A,NA18566,0,2
475,A,NA18567,0,2
476,A,NA18570,0,2
477,A,NA18571,0,2
478,A,NA18577,0,2
479,A,NA18579,0,2
480,A,NA18591,0,2
481,A,NA18592,0,2
482,A,NA18595,0,2
483,A,NA18599,0,2
484,A,NA18603,0,2
485,A,NA18605,0,2
486,A,NA18612,0,2
487,A,NA18616,0,2
488,A,NA18621,0,2
489,A,NA18623,0,2
490,A,NA18625,0,2
491,A,NA18632,0,2
492,A,NA18637,0,2
493,A,NA18639,0,2
494,A,NA18642,0,2
495,A,HG00404,0,2
496,A,HG00407,0,2
497,A,HG00409,0,2
498,A,HG00418,0,2
499,A,HG00419,0,2
500,A,HG00427,0,2
501,A,HG00436,0,2
502,A,HG00442,0,2
503,A,HG00443,0,2
504,A,HG00446,0,2
505,A,HG00449,0,2
506,A,HG00452,0,2
507,A,HG00464,0,2
508,A,HG00472,0,2
509,A,HG00475,0,2
510,A,HG00479,0,2
511,A,HG00513,0,2
512,A,HG00530,0,2
513,A,HG00537,0,2
514,A,HG00565,0,2
515,A,HG00566,0,2
516,A,HG00583,0,2
517,A,HG00584,0,2
518,A,HG00589,0,2
519,A,HG00596,0,2
520,A,HG00607,0,2
521,A,HG00608,0,2
522,A,HG00610,0,2
523,A,HG00619,0,2
524,A,HG00622,0,2
525,A,HG00626,0,2
526,A,HG00632,0,2
527,A,HG00634,0,2
528,A,HG00650,0,2
529,A,HG00651,0,2
530,A,HG00657,0,2
531,A,HG00684,0,2
532,A,HG00692,0,2
533,A,HG00702,0,2
534,A,HG00717,0,2
535,A,NA18940,0,2
536,A,NA18941,0,2
537,A,NA18942,0,2
538,A,NA18944,0,2
539,A,NA18946,0,2
540,A,NA18947,0,2
541,A,NA18953,0,2
542,A,NA18956,0,2
543,A,NA18960,0,2
544,A,NA18965,0,2
545,A,NA18966,0,2
546,A,NA18968,0,2
547,A,NA18969,0,2
548,A,NA18971,0,2
549,A,NA18972,0,2
550,A,NA18974,0,2
551,A,NA18977,0,2
552,A,NA18980,0,2
553,A,NA18981,0,2
554,A,NA18983,0,2
555,A,NA18988,0,2
556,A,NA18989,0,2
557,A,NA19001,0,2
558,A,NA19003,0,2
559,A,NA19011,0,2
560,A,NA19012,0,2
561,A,NA19055,0,2
562,A,NA19059,0,2
563,A,NA19068,0,2
564,A,NA19070,0,2
565,A,NA19080,0,2
566,A,NA19086,0,2
567,A,HG01595,0,2
568,A,HG01596,0,2
569,A,HG01597,0,2
570,A,HG01598,0,2
571,A,HG01600,0,2
572,A,HG01840,0,2
573,A,HG01846,0,2
574,A,HG01851,0,2
575,A,HG01853,0,2
576,A,HG01859,0,2
577,A,HG01863,0,2
578,A,HG01865,0,2
579,A,HG01866,0,2
580,A,HG01870,0,2
581,A,HG01871,0,2
582,A,HG01872,0,2
583,A,HG01873,0,2
584,A,HG02016,0,2
585,A,HG02017,0,2
586,A,HG02020,0,2
587,A,HG02031,0,2
588,A,HG02058,0,2
589,A,HG02060,0,2
590,A,HG02064,0,2
591,A,HG02067,0,2
592,A,HG02069,0,2
593,A,HG02072,0,2
594,A,HG02079,0,2
595,A,HG02081,0,2
596,A,HG02082,0,2
597,A,HG02087,0,2
598,A,HG02116,0,2
599,A,HG02121,0,2
600,A,HG02128,0,2
601,A,HG02130,0,2
602,A,HG02133,0,2
603,A,HG02136,0,2
604,A,HG02137,0,2
605,A,HG02138,0,2
606,A,HG02139,0,2
607,A,HG02521,0,2
608,A,HG02522,0,2
609,A,HG02524,0,2
610,A,NA06989,0,2
611,A,NA07048,0,2
612,A,NA10851,0,2
613,A,NA12878,0,2
614,A,NA12889,0,2
615,A,NA12890,0,2
616,A,NA12891,0,2
617,A,NA12892,0,2
618,A,HG00171,0,2
619,A,HG00173,0,2
620,A,HG00188,0,2
621,A,HG00190,0,2
622,A,HG00268,0,2
623,A,HG00269,0,2
624,A,HG00271,0,2
625,A,HG00273,0,2
626,A,HG00274,0,2
627,A,HG00278,0,2
628,A,HG00282,0,2
629,A,HG00284,0,2
630,A,HG00311,0,2
631,A,HG00312,0,2
632,A,HG00313,0,2
633,A,HG00315,0,2
634,A,HG00321,0,2
635,A,HG00323,0,2
636,A,HG00324,0,2
637,A,HG00325,0,2
638,A,HG00334,0,2
639,A,HG00335,0,2
640,A,HG00336,0,2
641,A,HG00338,0,2
642,A,HG00342,0,2
643,A,HG00346,0,2
644,A,HG00349,0,2
645,A,HG00357,0,2
646,A,HG00360,0,2
647,A,HG00361,0,2
648,A,HG00365,0,2
649,A,HG00367,0,2
650,A,HG00368,0,2
651,A,HG00377,0,2
652,A,HG00378,0,2
653,A,HG00381,0,2
654,A,HG00096,0,2
655,A,HG00099,0,2
656,A,HG00100,0,2
657,A,HG00101,0,2
658,A,HG00103,0,2
659,A,HG00106,0,2
660,A,HG00107,0,2
661,A,HG00111,0,2
662,A,HG00114,0,2
663,A,HG00117,0,2
664,A,HG00120,0,2
665,A,HG00123,0,2
666,A,HG00124,0,2
667,A,HG00125,0,2
668,A,HG00128,0,2
669,A,HG00129,0,2
670,A,HG00130,0,2
671,A,HG00131,0,2
672,A,HG00133,0,2
673,A,HG00137,0,2
674,A,HG00139,0,2
675,A,HG00141,0,2
676,A,HG00146,0,2
677,A,HG00148,0,2
678,A,HG00149,0,2
679,A,HG00152,0,2
680,A,HG00157,0,2
681,A,HG00158,0,2
682,A,HG00159,0,2
683,A,HG00235,0,2
684,A,HG00242,0,2
685,A,HG00243,0,2
686,A,HG00247,0,2
687,A,HG00252,0,2
688,A,HG00254,0,2
689,A,HG00255,0,2
690,A,HG00258,0,2
691,A,HG00261,0,2
692,A,HG01789,0,2
693,A,HG01791,0,2
694,A,HG01500,0,2
695,A,HG01504,0,2
696,A,HG01506,0,2
697,A,HG01507,0,2
698,A,HG01509,0,2
699,A,HG01512,0,2
700,A,HG01513,0,2
701,A,HG01518,0,2
702,A,HG01519,0,2
703,A,HG01525,0,2
704,A,HG01527,0,2
705,A,HG01530,0,2
706,A,HG01602,0,2
707,A,HG01605,0,2
708,A,HG01606,0,2
709,A,HG01608,0,2
710,A,HG01612,0,2
711,A,HG01617,0,2
712,A,HG01626,0,2
713,A,HG01630,0,2
714,A,HG01673,0,2
715,A,HG01676,0,2
716,A,HG01678,0,2
717,A,HG01680,0,2
718,A,HG01684,0,2
719,A,HG01694,0,2
720,A,HG01699,0,2
721,A,HG01700,0,2
722,A,HG01756,0,2
723,A,HG01765,0,2
724,A,HG01766,0,2
725,A,HG01773,0,2
726,A,HG01776,0,2
727,A,HG01779,0,2
728,A,HG01786,0,2
729,A,HG02223,0,2
730,A,HG02224,0,2
731,A,HG02231,0,2
732,A,HG02238,0,2
733,A,HG02239,0,2
734,A,NA20503,0,2
735,A,NA20504,0,2
736,A,NA20505,0,2
737,A,NA20514,0,2
738,A,NA20520,0,2
739,A,NA20525,0,2
740,A,NA20526,0,2
741,A,NA20530,0,2
742,A,NA20531,0,2
743,A,NA20532,0,2
744,A,NA20534,0,2
745,A,NA20536,0,2
746,A,NA20538,0,2
747,A,NA20539,0,2
748,A,NA20540,0,2
749,A,NA20585,0,2
750,A,NA20587,0,2
751,A,NA20588,0,2
752,A,NA20753,0,2
753,A,NA20757,0,2
754,A,NA20761,0,2
755,A,NA20762,0,2
756,A,NA20764,0,2
757,A,NA20769,0,2
758,A,NA20775,0,2
759,A,NA20778,0,2
760,A,NA20785,0,2
761,A,NA20787,0,2
762,A,NA20795,0,2
763,A,NA20801,0,2
764,A,NA20805,0,2
765,A,NA20810,0,2
766,A,NA20813,0,2
767,A,NA20822,0,2
768,A,HG03009,0,2
769,A,HG03593,2,2
770,A,HG03595,2,2
771,A,HG03598,2,2
772,A,HG03600,1,2
773,A,HG03604,2,2
774,A,HG03607,2,2
775,A,HG03793,0,2
776,A,HG03794,2,2
777,A,HG03797,0,2
778,A,HG03800,0,2
779,A,HG03802,2,2
780,A,HG03803,2,2
781,A,HG03805,2,2
782,A,HG03809,2,2
783,A,HG03812,2,2
784,A,HG03821,2,2
785,A,HG03824,2,2
786,A,HG03830,2,2
787,A,HG03904,0,2
788,A,HG03916,0,2
789,A,HG03925,0,2
790,A,HG03928,0,2
791,A,HG03929,0,2
792,A,HG03931,0,2
793,A,HG03940,0,2
794,A,HG03941,0,2
795,A,HG04128,0,2
796,A,HG04131,0,2
797,A,HG04132,0,2
798,A,HG04140,0,2
799,A,HG04146,0,2
800,A,HG04147,0,2
801,A,HG04149,0,2
802,A,HG04156,0,2
803,A,HG04177,0,2
804,A,HG04180,0,2
805,A,HG04183,0,2
806,A,HG04186,0,2
807,A,HG04191,0,2
808,A,HG04192,0,2
809,A,HG04194,0,2
810,A,NA20846,0,2
811,A,NA20847,0,2
812,A,NA20852,0,2
813,A,NA20853,0,2
814,A,NA20858,0,2
815,A,NA20861,0,2
816,A,NA20863,0,2
817,A,NA20866,0,2
818,A,NA20867,0,2
819,A,NA20873,0,2
820,A,NA20876,0,2
821,A,NA20883,0,2
822,A,NA20885,0,2
823,A,NA20888,0,2
824,A,NA20890,0,2
825,A,NA20893,0,2
826,A,NA20896,0,2
827,A,NA20898,0,2
828,A,NA20899,0,2
829,A,NA20900,0,2
830,A,NA20901,0,2
831,A,NA21098,0,2
832,A,NA21099,0,2
833,A,NA21101,0,2
834,A,NA21102,0,2
835,A,NA21103,0,2
836,A,NA21110,0,2
837,A,NA21111,0,2
838,A,NA21113,0,2
839,A,NA21114,0,2
840,A,NA21117,0,2
841,A,NA21118,0,2
842,A,NA21120,0,2
843,A,NA21124,0,2
844,A,NA21126,0,2
845,A,NA21127,0,2
846,A,NA21142,0,2
847,A,HG03714,2,2
848,A,HG03721,2,2
849,A,HG03722,1,2
850,A,HG03727,2,2
851,A,HG03729,2,2
852,A,HG03730,2,2
853,A,HG03742,2,2
854,A,HG03780,2,2
855,A,HG03781,2,2
856,A,HG03784,2,2
857,A,HG03786,2,2
858,A,HG03792,2,2
859,A,HG03862,0,2
860,A,HG03863,0,2
861,A,HG03869,0,2
862,A,HG03870,0,2
863,A,HG03871,0,2
864,A,HG03872,0,2
865,A,HG03882,0,2
866,A,HG03963,0,2
867,A,HG03965,0,2
868,A,HG03968,0,2
869,A,HG03972,0,2
870,A,HG03973,0,2
871,A,HG03976,0,2
872,A,HG03977,0,2
873,A,HG04014,0,2
874,A,HG04015,0,2
875,A,HG04017,0,2
876,A,HG04018,0,2
877,A,HG04020,0,2
878,A,HG04022,0,2
879,A,HG04024,0,2
880,A,HG04025,0,2
881,A,HG04062,0,2
882,A,HG04070,0,2
883,A,HG04118,0,2
884,A,HG04198,0,2
885,A,HG04200,0,2
886,A,HG01583,0,2
887,A,HG01586,0,2
888,A,HG01589,0,2
889,A,HG02490,0,2
890,A,HG02493,0,2
891,A,HG02494,0,2
892,A,HG02597,0,2
893,A,HG02600,0,2
894,A,HG02604,0,2
895,A,HG02657,0,2
896,A,HG02661,0,2
897,A,HG02681,0,2
898,A,HG02684,0,2
899,A,HG02685,0,2
900,A,HG02687,0,2
901,A,HG02688,0,2
902,A,HG02690,0,2
903,A,HG02691,0,2
904,A,HG02697,0,2
905,A,HG02724,0,2
906,A,HG02727,0,2
907,A,HG02728,0,2
908,A,HG02737,0,2
909,A,HG02781,0,2
910,A,HG02789,0,2
911,A,HG02793,0,2
912,A,HG03015,0,2
913,A,HG03016,0,2
914,A,HG03019,0,2
915,A,HG03228,2,2
916,A,HG03238,2,2
917,A,HG03633,0,2
918,A,HG03639,2,2
919,A,HG03640,2,2
920,A,HG03650,2,2
921,A,HG03703,2,2
922,A,HG03705,2,2
923,A,HG03708,2,2
924,A,HG03709,2,2
925,A,HG03761,2,2
926,A,HG03644,2,2
927,A,HG03645,2,2
928,A,HG03672,2,2
929,A,HG03673,2,2
930,A,HG03681,2,2
931,A,HG03686,2,2
932,A,HG03687,2,2
933,A,HG03689,1,2
934,A,HG03690,2,2
935,A,HG03695,2,2
936,A,HG03697,1,2
937,A,HG03711,2,2
938,A,HG03740,1,2
939,A,HG03741,0,2
940,A,HG03746,2,2
941,A,HG03753,2,2
942,A,HG03756,2,2
943,A,HG03760,2,2
944,A,HG03836,0,2
945,A,HG03837,0,2
946,A,HG03838,0,2
947,A,HG03842,0,2
948,A,HG03844,0,2
949,A,HG03848,0,2
950,A,HG03854,0,2
951,A,HG03856,0,2
952,A,HG03886,0,2
953,A,HG03888,0,2
954,A,HG03890,0,2
955,A,HG03894,0,2
956,A,HG03895,0,2
957,A,HG03900,0,2
958,A,HG03947,0,2
959,A,HG03990,0,2
960,A,HG03999,0,2
961,A,HG04006,0,2
962,A,HG04039,0,2
963,A,HG04099,0,2
964,A,HG04210,0,2
965,A,HG04227,0,2
966,B,HG01879,0,2
967,B,HG01880,0,2
968,B,HG01883,0,2
969,B,HG01890,0,2
970,B,HG01894,0,2
971,B,HG01896,0,2
972,B,HG01915,0,2
973,B,HG01985,0,2
974,B,HG01988,0,2
975,B,HG01990,0,2
976,B,HG02009,0,2
977,B,HG02010,0,2
978,B,HG02012,0,2
979,B,HG02013,0,2
980,B,HG02014,0,2
981,B,HG02053,0,2
982,B,HG02095,0,2
983,B,HG02107,0,2
984,B,HG02111,0,2
985,B,HG02143,0,2
986,B,HG02144,0,2
987,B,HG02283,0,2
988,B,HG02284,0,2
989,B,HG02307,0,2
990,B,HG02308,0,2
991,B,HG02309,0,2
992,B,HG02314,0,2
993,B,HG02318,0,2
994,B,HG02325,0,2
995,B,HG02332,0,2
996,B,HG02337,0,2
997,B,HG02420,0,2
998,B,HG02429,0,2
999,B,HG02442,0,2
1000,B,HG02445,0,2
1001,B,HG02455,0,2
1002,B,HG02477,0,2
1003,B,HG02478,0,2
1004,B,HG02485,0,2
1005,B,HG02496,0,2
1006,B,HG02545,0,2
1007,B,HG02546,0,2
1008,B,HG02554,0,2
1009,B,HG02558,0,2
1010,B,HG02577,0,2
1011,B,HG02580,0,2
1012,B,NA19700,0,2
1013,B,NA19701,0,2
1014,B,NA19703,0,2
1015,B,NA19707,0,2
1016,B,NA19711,0,2
1017,B,NA19818,0,2
1018,B,NA19819,0,2
1019,B,NA19834,0,2
1020,B,NA19835,0,2
1021,B,NA19900,0,2
1022,B,NA19901,0,2
1023,B,NA19904,0,2
1024,B,NA19908,0,2
1025,B,NA19909,0,2
1026,B,NA19916,0,2
1027,B,NA19921,0,2
1028,B,NA19985,0,2
1029,B,NA20127,0,2
1030,B,NA20276,0,2
1031,B,NA20278,0,2
1032,B,NA20281,0,2
1033,B,NA20289,0,2
1034,B,NA20294,0,2
1035,B,NA20298,0,2
1036,B,NA20314,0,2
1037,B,NA20332,0,2
1038,B,NA20334,0,2
1039,B,NA20336,0,2
1040,B,NA20342,0,2
1041,B,NA20346,0,2
1042,B,NA20348,0,2
1043,B,NA20356,0,2
1044,B,NA20357,0,2
1045,B,NA20359,0,2
1046,B,HG02922,0,2
1047,B,HG02938,0,2
1048,B,HG02943,0,2
1049,B,HG02944,0,2
1050,B,HG02953,0,2
1051,B,HG02970,0,2
1052,B,HG02971,0,2
1053,B,HG02976,0,2
1054,B,HG03100,0,2
1055,B,HG03103,0,2
1056,B,HG03105,0,2
1057,B,HG03108,0,2
1058,B,HG03109,0,2
1059,B,HG03111,0,2
1060,B,HG03112,0,2
1061,B,HG03114,0,2
1062,B,HG03115,0,2
1063,B,HG03117,0,2
1064,B,HG03124,0,2
1065,B,HG03127,0,2
1066,B,HG03130,0,2
1067,B,HG03132,0,2
1068,B,HG03133,0,2
